n_hidden,learning_rate,reg_lambda,l1_lambda,dropout_rate,momentum,activation,optimizer,lr_decay,batch_size,weight_init,init_range,patience,val_loss,val_accuracy,trial_number
"[80, 60]",0.001,0.0,0.0001,0.05,0.7,leaky_relu,adam,0.003,64,orthogonal,"(-0.05, 0.05)",100,0.17119579470341278,0.8483366123660323,3
"[120, 80]",0.00019306977288832496,0.0005,0.0005,0.1,0.9,relu,adam,0.001,16,range,"(-0.05, 0.05)",100,0.36020065782236993,1.2874120041174537,4
"[120, 80]",0.00026826957952797245,0.001,0.0005,0.1,0.7,leaky_relu,adam,0.0,32,glorot,"(-0.05, 0.05)",150,0.1452899417632616,0.7751904869773063,6
"[80, 60]",0.0007196856730011522,0.001,0.0,0.05,0.9,leaky_relu,adam,0.003,64,he,"(-0.05, 0.05)",150,0.14611581762435016,0.787317736125173,7
"[60, 60]",0.00013894954943731373,0.0001,0.0005,0.0,0.9,elu,sgd,0.003,64,orthogonal,"(-0.05, 0.05)",50,1.6900824859001533,2.7294057167548726,8
"[60, 60]",0.00013894954943731373,0.0005,0.0001,0.1,0.9,elu,sgd,0.001,32,range,"(-0.05, 0.05)",150,2.168335197212958,2.9597732981221885,9
"[80, 60]",0.0005179474679231213,0.0,0.001,0.0,0.8,leaky_relu,sgd,0.0,16,orthogonal,"(-0.05, 0.05)",100,0.217340659875055,1.006378901701419,10
"[120, 80]",0.001,0.0001,0.001,0.1,0.7,relu,adam,0.001,8,glorot,"(-0.05, 0.05)",150,0.22113101746862304,0.9592165097288372,13
"[120, 80]",0.0007196856730011522,0.0,0.0001,0.0,0.8,elu,sgd,0.003,8,glorot,"(-0.05, 0.05)",100,0.14171482622154566,0.7982037890582953,14
"[100, 70]",0.00013894954943731373,0.0001,0.0005,0.1,0.7,elu,adam,0.001,16,range,"(-0.05, 0.05)",50,0.39687844470129624,1.3650519410806674,17
"[120, 80]",0.00019306977288832496,0.002,0.0001,0.05,0.8,relu,sgd,0.001,64,he,"(-0.05, 0.05)",50,1.0437099390084836,2.275830266129965,18
"[120, 80]",0.00019306977288832496,0.0001,0.001,0.1,0.9,elu,adam,0.001,64,range,"(-0.05, 0.05)",100,0.4171581670807565,1.3976505589777668,19
"[80, 60]",0.00013894954943731373,0.002,0.0,0.0,0.8,relu,adam,0.0,32,glorot,"(-0.05, 0.05)",150,0.15281078276405044,0.8140575147951457,20
"[120, 80]",0.00013894954943731373,0.002,0.0,0.05,0.9,leaky_relu,sgd,0.003,64,glorot,"(-0.05, 0.05)",50,1.5832732452812153,2.713125582537296,21
"[80, 60]",0.0003727593720314938,0.0,0.001,0.05,0.8,relu,adam,0.0,16,glorot,"(-0.05, 0.05)",150,0.1513019869344395,0.7728885381908464,22
"[120, 80]",0.00019306977288832496,0.002,0.0001,0.0,0.7,relu,adam,0.003,32,glorot,"(-0.05, 0.05)",150,0.14564403998477343,0.7876943995322389,23
"[80, 60]",0.00026826957952797245,0.0001,0.0005,0.0,0.9,leaky_relu,adam,0.0,32,range,"(-0.05, 0.05)",100,0.3847797754899897,1.3493089757030416,25
"[60, 60]",0.00013894954943731373,0.001,0.0005,0.1,0.8,leaky_relu,adam,0.001,8,he,"(-0.05, 0.05)",150,0.2805162198931328,1.1220349530572071,26
"[100, 70]",0.00013894954943731373,0.002,0.001,0.0,0.8,relu,adam,0.001,32,orthogonal,"(-0.05, 0.05)",150,0.19713720247901176,0.9370853801854909,27
"[80, 60]",0.001,0.0005,0.0,0.0,0.7,elu,adam,0.0,8,glorot,"(-0.05, 0.05)",100,0.14321650232717562,0.7895264060666402,28
"[120, 80]",0.00013894954943731373,0.0001,0.0001,0.1,0.9,leaky_relu,sgd,0.0,32,he,"(-0.05, 0.05)",150,0.5221407340235031,1.5470869281474746,31
"[80, 60]",0.001,0.0,0.0001,0.05,0.7,elu,sgd,0.0,32,orthogonal,"(-0.05, 0.05)",50,0.3578926982098949,1.3052465088473324,32
"[100, 70]",0.00013894954943731373,0.0001,0.0005,0.1,0.7,elu,adam,0.0,16,range,"(-0.05, 0.05)",150,0.39661818366973683,1.3639790277222756,35
"[60, 60]",0.00026826957952797245,0.001,0.001,0.0,0.7,leaky_relu,sgd,0.003,8,orthogonal,"(-0.05, 0.05)",50,0.31188871731190587,1.1914088941791963,36
"[80, 60]",0.0001,0.0001,0.001,0.05,0.9,elu,adam,0.0,32,glorot,"(-0.05, 0.05)",150,0.21877188332487593,1.002175958380928,41
"[60, 60]",0.0001,0.0005,0.001,0.05,0.9,relu,adam,0.003,8,range,"(-0.05, 0.05)",150,0.39917567579617386,1.3673158281517725,42
"[60, 60]",0.00026826957952797245,0.0,0.001,0.05,0.8,relu,sgd,0.0,64,glorot,"(-0.05, 0.05)",50,1.2670411754070312,2.4980847307859477,44
"[120, 80]",0.0005179474679231213,0.0005,0.0,0.1,0.8,relu,sgd,0.0,16,he,"(-0.05, 0.05)",50,0.3981170830226343,1.31931897879014,45
"[120, 80]",0.0003727593720314938,0.0005,0.0005,0.0,0.9,leaky_relu,sgd,0.001,16,orthogonal,"(-0.05, 0.05)",150,0.1807069228385536,0.9094539637399851,46
"[100, 70]",0.0001,0.0005,0.0,0.1,0.8,elu,adam,0.0,16,glorot,"(-0.05, 0.05)",100,0.18818011843075308,0.9203803041373013,48
"[60, 60]",0.00019306977288832496,0.001,0.0,0.1,0.9,relu,adam,0.003,16,glorot,"(-0.05, 0.05)",100,0.19014894237549906,0.9311220254131969,50
"[100, 70]",0.0007196856730011522,0.0005,0.0005,0.05,0.8,relu,sgd,0.0,16,he,"(-0.05, 0.05)",50,0.2833732533451743,1.088064885881114,11
"[80, 60]",0.001,0.001,0.0005,0.05,0.7,elu,adam,0.0,64,orthogonal,"(-0.05, 0.05)",100,0.26167774494198226,1.03357196032246,12
"[60, 60]",0.00013894954943731373,0.0001,0.0005,0.1,0.9,elu,sgd,0.0,32,glorot,"(-0.05, 0.05)",150,0.708282354138335,1.9167496744300372,13
"[80, 60]",0.0005179474679231213,0.001,0.0,0.1,0.8,leaky_relu,sgd,0.0,64,range,"(-0.05, 0.05)",50,2.2042015264137036,3.0716878736239455,14
"[120, 80]",0.00013894954943731373,0.0001,0.0,0.0,0.7,relu,sgd,0.0,64,orthogonal,"(-0.05, 0.05)",150,3.038324074437941,3.8536654739246585,15
"[100, 70]",0.00013894954943731373,0.0,0.0,0.0,0.9,leaky_relu,sgd,0.0,32,he,"(-0.05, 0.05)",100,0.22053460283726403,0.9898436203896517,16
"[60, 60]",0.00019306977288832496,0.002,0.001,0.1,0.8,leaky_relu,sgd,0.001,64,glorot,"(-0.05, 0.05)",50,1.7623064247122693,2.878400393899319,17
"[80, 60]",0.0003727593720314938,0.0005,0.001,0.0,0.7,elu,sgd,0.003,32,range,"(-0.05, 0.05)",150,2.181035347327713,2.998203176301706,18
"[120, 80]",0.0001,0.0,0.0005,0.05,0.7,leaky_relu,sgd,0.003,16,he,"(-0.05, 0.05)",150,1.1504156970186696,2.378248530120813,19
"[100, 70]",0.001,0.002,0.001,0.05,0.9,elu,adam,0.001,32,glorot,"(-0.05, 0.05)",100,0.23129061726580089,0.9540758208556415,20
"[80, 60]",0.0001,0.0005,0.0,0.05,0.9,leaky_relu,sgd,0.0,8,glorot,"(-0.05, 0.05)",100,0.4734648949664518,1.5061183756810081,21
"[60, 60]",0.00026826957952797245,0.002,0.001,0.05,0.7,relu,sgd,0.003,32,orthogonal,"(-0.05, 0.05)",150,1.5557742702608512,2.6433856596102356,22
"[100, 70]",0.00019306977288832496,0.002,0.0001,0.05,0.9,leaky_relu,sgd,0.001,8,he,"(-0.05, 0.05)",50,0.3061246627406084,1.135145942045663,23
"[80, 60]",0.0001,0.002,0.001,0.0,0.8,elu,sgd,0.0,32,glorot,"(-0.05, 0.05)",50,1.6973895722006012,2.828864726499065,24
"[60, 60]",0.00019306977288832496,0.002,0.0001,0.0,0.9,leaky_relu,sgd,0.001,64,he,"(-0.05, 0.05)",100,0.29152231174541055,1.181294714840332,25
"[100, 70]",0.00019306977288832496,0.0001,0.001,0.1,0.8,elu,adam,0.0,32,glorot,"(-0.05, 0.05)",100,0.26021611433787145,1.041861623158211,26
"[100, 70]",0.0003727593720314938,0.0001,0.0001,0.1,0.7,elu,adam,0.003,8,glorot,"(-0.05, 0.05)",150,0.2233568038232989,0.9756498434286972,27
"[80, 60]",0.00013894954943731373,0.001,0.0001,0.05,0.9,relu,sgd,0.001,32,glorot,"(-0.05, 0.05)",150,0.6289213024418037,1.799338026027821,28
"[100, 70]",0.001,0.0,0.0005,0.0,0.7,elu,sgd,0.001,32,he,"(-0.05, 0.05)",50,0.21041707894380493,0.9420945595478364,29
"[120, 80]",0.001,0.001,0.0001,0.05,0.8,leaky_relu,adam,0.003,64,he,"(-0.05, 0.05)",150,0.2453300606447662,0.9892078065871546,30
"[80, 60]",0.00019306977288832496,0.001,0.0,0.0,0.8,relu,adam,0.001,8,he,"(-0.05, 0.05)",50,0.2210694484631067,0.9709872428920678,31
"[120, 80]",0.00019306977288832496,0.0,0.0,0.05,0.9,elu,adam,0.003,8,range,"(-0.05, 0.05)",150,0.3220979751729792,1.2270854219185914,32
"[120, 80]",0.00019306977288832496,0.0,0.0,0.05,0.7,relu,adam,0.003,32,orthogonal,"(-0.05, 0.05)",50,0.24660646503332287,1.029874834121701,33
"[60, 60]",0.0001,0.001,0.001,0.0,0.7,leaky_relu,sgd,0.001,8,orthogonal,"(-0.05, 0.05)",50,0.9775232442462986,2.169936765808521,34
"[60, 60]",0.0001,0.0001,0.0001,0.1,0.8,relu,adam,0.0,32,range,"(-0.05, 0.05)",100,0.5872578348348475,1.6903378185624869,35
"[100, 70]",0.00013894954943731373,0.002,0.001,0.0,0.8,leaky_relu,adam,0.0,64,he,"(-0.05, 0.05)",100,0.22334232998875625,0.9150542393077356,36
"[120, 80]",0.0003727593720314938,0.0001,0.0005,0.1,0.7,relu,sgd,0.0,32,range,"(-0.05, 0.05)",150,2.201673526297896,3.0377572425964816,37
"[60, 60]",0.0007196856730011522,0.002,0.001,0.1,0.9,leaky_relu,sgd,0.001,32,he,"(-0.05, 0.05)",150,0.6384972078580673,1.7333687098716073,38
"[60, 60]",0.00019306977288832496,0.0,0.001,0.0,0.7,relu,sgd,0.0,8,range,"(-0.05, 0.05)",150,1.8567780686060145,2.7384279101913322,39
"[120, 80]",0.00026826957952797245,0.0001,0.0005,0.05,0.9,relu,sgd,0.001,64,orthogonal,"(-0.05, 0.05)",150,0.5190525327799852,1.5586994586494467,40
"[120, 80]",0.0001,0.002,0.001,0.0,0.8,relu,sgd,0.003,8,he,"(-0.05, 0.05)",100,0.40193102817099086,1.2786991559874346,41
"[100, 70]",0.0007196856730011522,0.0005,0.001,0.1,0.8,elu,adam,0.0,16,orthogonal,"(-0.05, 0.05)",50,0.21773760000884876,0.9232210300277444,42
"[120, 80]",0.0001,0.001,0.0005,0.1,0.7,relu,adam,0.001,32,he,"(-0.05, 0.05)",100,0.33521487158437097,1.1956894408368757,43
"[100, 70]",0.0003727593720314938,0.001,0.0,0.0,0.7,leaky_relu,adam,0.001,32,range,"(-0.05, 0.05)",50,0.25660463093751307,1.098202991794597,44
"[120, 80]",0.00026826957952797245,0.001,0.001,0.1,0.8,relu,sgd,0.0,32,range,"(-0.05, 0.05)",150,2.1701960932771827,3.031055667823614,45
"[60, 60]",0.00019306977288832496,0.0001,0.0001,0.0,0.7,relu,adam,0.0,32,glorot,"(-0.05, 0.05)",100,0.21845563247189864,0.9487888174247803,46
"[120, 80]",0.0007196856730011522,0.0,0.0,0.0,0.8,leaky_relu,adam,0.0,64,orthogonal,"(-0.05, 0.05)",50,0.2208609298528404,0.9652952354125911,47
"[100, 70]",0.00013894954943731373,0.0005,0.0,0.05,0.7,relu,sgd,0.0,16,glorot,"(-0.05, 0.05)",150,1.025792691506542,2.240499662078458,48
"[120, 80]",0.0001,0.0,0.001,0.0,0.9,relu,sgd,0.0,32,orthogonal,"(-0.05, 0.05)",100,0.6524504960082986,1.8002507021199017,49
"[120, 80]",0.0005179474679231213,0.001,0.0005,0.0,0.8,leaky_relu,adam,0.003,8,he,"(-0.05, 0.05)",150,0.243415016356411,0.9670489788318776,50
"[100, 70]",0.0003727593720314938,0.0,0.001,0.0,0.8,leaky_relu,adam,0.001,32,orthogonal,"(-0.05, 0.05)",50,0.21221700846024671,0.9056207123064485,51
"[80, 60]",0.0001,0.002,0.001,0.1,0.8,elu,sgd,0.003,8,range,"(-0.05, 0.05)",100,2.197815155073573,3.0667342951882985,52
"[120, 80]",0.0007196856730011522,0.001,0.0,0.1,0.9,elu,sgd,0.001,16,range,"(-0.05, 0.05)",150,0.607667516538208,1.677111515453989,53
"[100, 70]",0.00019306977288832496,0.002,0.0001,0.05,0.7,leaky_relu,sgd,0.003,32,glorot,"(-0.05, 0.05)",150,1.4642439587457021,2.6088951772548223,54
"[60, 60]",0.00026826957952797245,0.0005,0.0001,0.1,0.8,leaky_relu,adam,0.001,32,orthogonal,"(-0.05, 0.05)",50,0.2962145001668477,1.1525508513171008,55
"[120, 80]",0.0001,0.002,0.0,0.05,0.7,elu,sgd,0.003,64,orthogonal,"(-0.05, 0.05)",50,9.224926030010732,6.761191893002697,56
"[80, 60]",0.00019306977288832496,0.0001,0.0005,0.05,0.9,leaky_relu,sgd,0.001,16,he,"(-0.05, 0.05)",100,0.36773111981517353,1.2974724150848624,57
"[80, 60]",0.0005179474679231213,0.0,0.0,0.05,0.8,relu,sgd,0.003,16,range,"(-0.05, 0.05)",50,0.7789582522907198,1.9586109039845465,58
"[120, 80]",0.0007196856730011522,0.001,0.001,0.05,0.8,relu,sgd,0.003,16,orthogonal,"(-0.05, 0.05)",100,0.37193994286221016,1.3069892940826922,59
"[80, 60]",0.0001,0.0,0.0001,0.0,0.9,leaky_relu,adam,0.0,8,range,"(-0.05, 0.05)",50,0.4627059105652026,1.4834024909087213,60
"[60, 60]",0.0001,0.0005,0.0005,0.05,0.9,elu,adam,0.001,16,orthogonal,"(-0.05, 0.05)",100,0.3477374069819771,1.2651884001362246,61
"[80, 60]",0.00019306977288832496,0.001,0.0,0.0,0.7,elu,sgd,0.0,8,glorot,"(-0.05, 0.05)",100,0.3876513651457612,1.338394532150424,62
"[60, 60]",0.0007196856730011522,0.0005,0.0,0.1,0.7,elu,sgd,0.003,8,he,"(-0.05, 0.05)",100,0.512743948499365,1.5940353778364635,63
"[120, 80]",0.0007196856730011522,0.0,0.0005,0.05,0.9,relu,sgd,0.003,8,orthogonal,"(-0.05, 0.05)",150,0.3317168451610063,1.1787349142350534,64
"[60, 60]",0.0003727593720314938,0.002,0.0001,0.05,0.7,elu,sgd,0.001,8,he,"(-0.05, 0.05)",50,0.3842181121668375,1.3717470029052827,65
"[80, 60]",0.0003727593720314938,0.002,0.0001,0.05,0.9,leaky_relu,adam,0.0,8,range,"(-0.05, 0.05)",150,0.2424525308684702,1.0543776416954262,66
"[120, 80]",0.0005179474679231213,0.0001,0.0,0.0,0.9,relu,sgd,0.003,64,glorot,"(-0.05, 0.05)",150,0.30139540781520363,1.1495998564926937,67
"[60, 60]",0.00013894954943731373,0.0005,0.0001,0.05,0.8,leaky_relu,adam,0.0,8,glorot,"(-0.05, 0.05)",100,0.24281303447484273,1.0040600019033663,68
"[100, 70]",0.0005179474679231213,0.001,0.0,0.0,0.7,relu,sgd,0.003,16,orthogonal,"(-0.05, 0.05)",100,0.35013048492285526,1.2773359104122983,69
"[100, 70]",0.00013894954943731373,0.0005,0.0005,0.0,0.7,leaky_relu,adam,0.001,32,range,"(-0.05, 0.05)",100,0.4583024174322472,1.4686412173242893,70
"[80, 60]",0.00013894954943731373,0.0001,0.0,0.0,0.7,leaky_relu,adam,0.003,64,glorot,"(-0.05, 0.05)",100,0.30108055547855267,1.156458737116386,71
"[60, 60]",0.00019306977288832496,0.001,0.001,0.0,0.8,leaky_relu,sgd,0.0,32,orthogonal,"(-0.05, 0.05)",150,0.7775192243471198,1.973017334546542,72
"[80, 60]",0.0005179474679231213,0.002,0.0,0.05,0.9,elu,sgd,0.001,32,range,"(-0.05, 0.05)",150,0.5801727479087926,1.6878125409777152,73
"[60, 60]",0.0001,0.0001,0.001,0.05,0.7,relu,adam,0.001,16,orthogonal,"(-0.05, 0.05)",50,0.35163011629538754,1.2712038826865966,74
"[80, 60]",0.0007196856730011522,0.001,0.0001,0.0,0.8,leaky_relu,adam,0.0,64,range,"(-0.05, 0.05)",50,0.2653168491029577,1.1022145830030956,75
"[120, 80]",0.0001,0.0,0.001,0.05,0.7,elu,sgd,0.0,32,glorot,"(-0.05, 0.05)",100,2.284494389542558,3.1814908465723626,76
"[100, 70]",0.0001,0.0001,0.001,0.05,0.9,elu,adam,0.003,32,range,"(-0.05, 0.05)",50,0.4956044628301888,1.5312419588230364,77
"[80, 60]",0.0001,0.0005,0.0005,0.1,0.8,elu,adam,0.003,8,he,"(-0.05, 0.05)",100,0.32003832361567663,1.1688463817577477,78
"[80, 60]",0.0007196856730011522,0.0,0.0005,0.1,0.7,relu,sgd,0.001,16,range,"(-0.05, 0.05)",150,1.4624939798409233,2.582629852482202,79
"[100, 70]",0.00013894954943731373,0.001,0.0,0.1,0.9,elu,sgd,0.001,64,glorot,"(-0.05, 0.05)",50,1.1735838656690183,2.3788987872274165,80
"[60, 60]",0.0007196856730011522,0.002,0.001,0.1,0.7,elu,sgd,0.003,16,he,"(-0.05, 0.05)",150,0.3987059926713554,1.3402834317217467,1
"[100, 70]",0.0007196856730011522,0.001,0.0001,0.05,0.8,leaky_relu,adam,0.001,16,glorot,"(-0.05, 0.05)",150,0.15539227007363124,0.8222228105042787,2
"[100, 70]",0.0005179474679231213,0.002,0.0001,0.0,0.7,elu,adam,0.003,32,glorot,"(-0.05, 0.05)",150,0.1308739129732877,0.7390101153432983,3
"[100, 70]",0.00013894954943731373,0.0005,0.001,0.1,0.9,elu,adam,0.003,32,range,"(-0.05, 0.05)",150,0.41704726019024135,1.4037720067037316,4
"[60, 60]",0.0001,0.001,0.0001,0.0,0.9,relu,sgd,0.001,16,orthogonal,"(-0.05, 0.05)",50,0.32660856283183726,1.2296816587455222,5
"[60, 60]",0.0003727593720314938,0.0001,0.0,0.05,0.8,relu,sgd,0.003,64,glorot,"(-0.05, 0.05)",150,0.5695508063288901,1.720937504618653,6
"[60, 60]",0.0007196856730011522,0.001,0.001,0.1,0.8,elu,sgd,0.0,32,glorot,"(-0.05, 0.05)",50,0.3695530789931659,1.2974393910053101,7
"[100, 70]",0.00026826957952797245,0.0001,0.0005,0.05,0.7,elu,sgd,0.0,16,he,"(-0.05, 0.05)",50,0.27869271111272503,1.1276767989622112,8
"[120, 80]",0.0003727593720314938,0.002,0.0005,0.0,0.7,elu,adam,0.0,32,range,"(-0.05, 0.05)",50,0.1941290964942036,0.9520187525275081,9
"[80, 60]",0.0005179474679231213,0.002,0.0,0.1,0.9,elu,adam,0.001,32,he,"(-0.05, 0.05)",150,0.20177608961968468,0.9325131995286364,10
"[80, 60]",0.00019306977288832496,0.002,0.0,0.1,0.7,leaky_relu,adam,0.0,32,glorot,"(-0.05, 0.05)",150,0.1513352879495399,0.8218663825384503,11
"[100, 70]",0.0005179474679231213,0.0005,0.0005,0.0,0.9,elu,adam,0.003,8,he,"(-0.05, 0.05)",100,0.16101088318093473,0.8188797897870437,12
"[80, 60]",0.00026826957952797245,0.0,0.0005,0.05,0.7,leaky_relu,adam,0.003,32,he,"(-0.05, 0.05)",150,0.18046756984018997,0.8936430277517917,13
"[120, 80]",0.001,0.0,0.0005,0.1,0.7,leaky_relu,sgd,0.0,16,he,"(-0.05, 0.05)",50,0.2924219095685448,1.1191351868744979,14
"[80, 60]",0.0007196856730011522,0.0,0.0001,0.1,0.9,elu,adam,0.003,8,glorot,"(-0.05, 0.05)",100,0.14347825380921073,0.7804340964833257,15
"[100, 70]",0.0001,0.0,0.0,0.0,0.7,leaky_relu,sgd,0.003,16,orthogonal,"(-0.05, 0.05)",100,1.7857172521278502,2.7572167413378565,16
"[120, 80]",0.0007196856730011522,0.001,0.0005,0.0,0.8,elu,sgd,0.003,8,he,"(-0.05, 0.05)",150,0.1522349499989592,0.7824203003964925,17
"[60, 60]",0.0005179474679231213,0.002,0.0,0.05,0.9,leaky_relu,sgd,0.001,64,range,"(-0.05, 0.05)",150,1.8031437690490035,2.645226318257617,18
"[60, 60]",0.001,0.0001,0.0001,0.0,0.9,leaky_relu,adam,0.003,16,orthogonal,"(-0.05, 0.05)",50,0.13253849740455081,0.7577723190581794,19
"[80, 60]",0.00013894954943731373,0.0,0.0,0.1,0.9,leaky_relu,sgd,0.001,16,orthogonal,"(-0.05, 0.05)",100,0.4603219207244722,1.4392839933575627,20
"[80, 60]",0.00019306977288832496,0.0001,0.0001,0.1,0.8,relu,sgd,0.0,8,range,"(-0.05, 0.05)",100,1.9691035483948565,2.8033309832383484,21
"[60, 60]",0.0003727593720314938,0.0,0.0001,0.1,0.9,leaky_relu,adam,0.001,16,glorot,"(-0.05, 0.05)",100,0.1621394042376415,0.8448489116112274,22
"[60, 60]",0.00026826957952797245,0.0005,0.001,0.05,0.8,elu,adam,0.003,16,orthogonal,"(-0.05, 0.05)",100,0.15750370452940884,0.8166015825167602,23
"[80, 60]",0.0001,0.0005,0.0001,0.0,0.9,elu,adam,0.001,32,glorot,"(-0.05, 0.05)",100,0.1623923764680022,0.8474941743383684,24
"[120, 80]",0.001,0.0005,0.0005,0.05,0.9,relu,sgd,0.003,8,orthogonal,"(-0.05, 0.05)",150,0.19190106275458244,0.9396928290101811,25
"[80, 60]",0.0003727593720314938,0.0,0.0,0.0,0.9,elu,sgd,0.003,64,glorot,"(-0.05, 0.05)",150,0.23818618155010052,1.0504368304054734,26
"[100, 70]",0.001,0.0001,0.0005,0.05,0.7,elu,adam,0.0,64,he,"(-0.05, 0.05)",100,0.3642748984825124,1.2203084819564294,27
"[60, 60]",0.00026826957952797245,0.002,0.0001,0.1,0.7,leaky_relu,sgd,0.0,16,range,"(-0.05, 0.05)",50,2.1547770673936375,2.878773396929313,28
"[80, 60]",0.001,0.0001,0.0,0.05,0.8,relu,sgd,0.003,16,orthogonal,"(-0.05, 0.05)",100,0.28065424089431706,1.125635346068977,29
"[120, 80]",0.0001,0.0,0.0005,0.0,0.9,elu,adam,0.003,32,glorot,"(-0.05, 0.05)",150,0.1581737175703798,0.8211030454869607,30
"[120, 80]",0.0005179474679231213,0.002,0.0,0.1,0.8,leaky_relu,sgd,0.003,64,orthogonal,"(-0.05, 0.05)",100,0.43643189920984193,1.4136140501327257,31
"[120, 80]",0.0001,0.002,0.0001,0.05,0.7,relu,sgd,0.003,32,glorot,"(-0.05, 0.05)",50,2.3560360761032895,3.1635921614510516,32
"[80, 60]",0.0005179474679231213,0.002,0.0,0.1,0.7,leaky_relu,adam,0.003,8,range,"(-0.05, 0.05)",100,0.352008974600152,1.2828715884208972,33
"[80, 60]",0.00019306977288832496,0.001,0.0,0.0,0.7,relu,sgd,0.0,8,glorot,"(-0.05, 0.05)",50,0.27102806337911506,1.1135144199035654,34
"[100, 70]",0.00019306977288832496,0.002,0.001,0.1,0.9,elu,sgd,0.003,32,he,"(-0.05, 0.05)",100,0.37034155488777887,1.2971083314627818,35
"[120, 80]",0.001,0.0001,0.0001,0.05,0.9,relu,sgd,0.003,32,glorot,"(-0.05, 0.05)",100,0.21858580590144916,0.9595069079554053,36
"[60, 60]",0.00026826957952797245,0.001,0.001,0.0,0.7,relu,sgd,0.003,64,glorot,"(-0.05, 0.05)",50,1.6763644550394041,2.786392487710454,37
"[120, 80]",0.0001,0.002,0.0,0.0,0.8,elu,sgd,0.003,8,range,"(-0.05, 0.05)",100,2.0344935184964306,2.7695213851039697,38
"[60, 60]",0.0007196856730011522,0.0001,0.001,0.05,0.8,elu,sgd,0.001,16,orthogonal,"(-0.05, 0.05)",50,0.33048404383428115,1.2131027267171717,39
"[60, 60]",0.0003727593720314938,0.002,0.001,0.05,0.7,relu,sgd,0.003,8,he,"(-0.05, 0.05)",150,0.33099843642170756,1.219951013418844,40
"[80, 60]",0.0005179474679231213,0.001,0.0005,0.0,0.7,leaky_relu,adam,0.001,64,orthogonal,"(-0.05, 0.05)",150,0.14488388996825904,0.7672167669824088,41
"[120, 80]",0.00026826957952797245,0.001,0.001,0.0,0.8,elu,adam,0.001,32,orthogonal,"(-0.05, 0.05)",150,0.14625312895414597,0.7545065839322355,42
"[80, 60]",0.00013894954943731373,0.0001,0.001,0.1,0.7,relu,sgd,0.003,64,orthogonal,"(-0.05, 0.05)",50,5.411991729924727,5.213960418817225,43
"[120, 80]",0.0001,0.0,0.0001,0.05,0.9,leaky_relu,sgd,0.0,32,glorot,"(-0.05, 0.05)",50,0.6768885205001466,1.8551351819777662,44
"[60, 60]",0.0007196856730011522,0.001,0.0005,0.1,0.9,relu,sgd,0.003,64,range,"(-0.05, 0.05)",50,1.9653794249413847,2.8540091565717733,45
"[100, 70]",0.00026826957952797245,0.0,0.0001,0.1,0.7,elu,sgd,0.001,16,he,"(-0.05, 0.05)",50,0.3858472323692685,1.3704897260114624,46
"[100, 70]",0.0007196856730011522,0.0005,0.001,0.05,0.9,relu,sgd,0.003,8,he,"(-0.05, 0.05)",150,0.2101146375671601,0.9361495128538018,47
"[100, 70]",0.0005179474679231213,0.0005,0.0001,0.1,0.7,leaky_relu,adam,0.003,8,orthogonal,"(-0.05, 0.05)",100,0.1519551598047429,0.8002742270909171,48
"[60, 60]",0.00013894954943731373,0.002,0.0005,0.05,0.7,elu,adam,0.003,32,range,"(-0.05, 0.05)",150,0.4241663966289043,1.4201976373676877,49
"[120, 80]",0.00026826957952797245,0.0005,0.001,0.1,0.8,elu,sgd,0.001,8,orthogonal,"(-0.05, 0.05)",100,0.3583105458537474,1.2657138110489314,50
"[80, 60]",0.00026826957952797245,0.0005,0.001,0.05,0.9,elu,sgd,0.003,32,glorot,"(-0.05, 0.05)",50,0.3362545308022354,1.229694547559457,51
"[120, 80]",0.0005179474679231213,0.0,0.0001,0.05,0.8,leaky_relu,sgd,0.003,32,glorot,"(-0.05, 0.05)",100,0.2961319766075631,1.171122787919324,52
"[80, 60]",0.00026826957952797245,0.0001,0.0005,0.0,0.7,relu,sgd,0.003,32,glorot,"(-0.05, 0.05)",50,0.7839029399570134,1.9402841482940558,53
"[60, 60]",0.001,0.002,0.0,0.1,0.7,leaky_relu,adam,0.003,32,range,"(-0.05, 0.05)",100,0.27907826804902813,1.14403249176198,54
"[80, 60]",0.0003727593720314938,0.001,0.0001,0.1,0.7,relu,adam,0.001,8,orthogonal,"(-0.05, 0.05)",150,0.15426311274330265,0.8273844802006455,55
"[80, 60]",0.001,0.0,0.001,0.05,0.9,relu,sgd,0.003,16,range,"(-0.05, 0.05)",100,0.4578094868995843,1.4300808744225535,56
"[100, 70]",0.0003727593720314938,0.0001,0.0005,0.0,0.8,leaky_relu,adam,0.001,16,range,"(-0.05, 0.05)",50,0.19029796078082584,0.9366738424985561,57
"[120, 80]",0.0005179474679231213,0.0005,0.001,0.05,0.8,relu,sgd,0.003,16,he,"(-0.05, 0.05)",50,0.2233517878624461,0.9340514098110251,58
"[120, 80]",0.0007196856730011522,0.0001,0.0001,0.1,0.7,leaky_relu,sgd,0.0,64,range,"(-0.05, 0.05)",150,2.1227128707264917,2.8425723495175994,59
"[100, 70]",0.001,0.0005,0.0005,0.1,0.9,relu,adam,0.0,16,he,"(-0.05, 0.05)",100,0.1748379566980983,0.868078055378963,60
"[120, 80]",0.00013894954943731373,0.001,0.0005,0.05,0.8,leaky_relu,adam,0.001,8,range,"(-0.05, 0.05)",100,0.367981800369435,1.3027574897901724,61
