n_hidden,learning_rate,reg_lambda,l1_lambda,dropout_rate,momentum,activation,optimizer,lr_decay,batch_size,weight_init,init_range,patience,val_loss,val_accuracy,trial_number
"[200, 200]",0.0003727593720314938,0.0001,0.0,0.3,0.7,leaky_relu,adamw,0.001,32,glorot,"(-0.05, 0.05)",150,0.25728464039344456,1.096282288796596,12
"[200, 200]",0.0003727593720314938,1e-05,0.0001,0.1,0.7,elu,adamw,0.001,16,xavier,"(-0.05, 0.05)",100,0.1521310751307684,0.7810404800404818,13
"[100, 70]",0.0007196856730011522,0.01,0.001,0.0,0.9,relu,adamw,0.001,16,range,"(-0.05, 0.05)",150,0.13199701848720363,0.6953080213839246,14
"[100, 70]",0.0003727593720314938,0.002,0.0001,0.1,0.8,sigmoid,quickprop,0.0,32,range,"(-0.05, 0.05)",150,27.114492805700497,11.370366931326238,15
"[100, 70]",0.00013894954943731373,1e-05,0.0005,0.1,0.9,leaky_relu,quickprop,0.0001,32,glorot,"(-0.05, 0.05)",100,25.55960899201574,11.157714733356691,16
"[50, 50, 50]",0.00013894954943731373,0.01,0.0,0.0,0.8,relu,rprop_prev_grad,0.0,64,range,"(-0.05, 0.05)",100,30.885356373592032,12.08074540770949,17
"[60, 60]",0.00019306977288832496,1e-05,0.0001,0.2,0.8,elu,adam,0.0001,16,xavier,"(-0.05, 0.05)",100,0.4563596466652639,1.4715065401528897,18
"[200, 200]",0.00019306977288832496,0.0001,0.0,0.0,0.8,leaky_relu,adam,0.0,128,he,"(-0.05, 0.05)",50,0.1309391539866352,0.6828117542982103,19
"[80, 60]",0.0007196856730011522,0.001,0.001,0.3,0.8,elu,quickprop,0.0,8,range,"(-0.05, 0.05)",150,19.05863743799382,9.516168289624478,20
"[100, 70]",0.0001,0.0001,1e-05,0.1,0.7,sigmoid,adam,0.0,32,glorot,"(-0.05, 0.05)",50,10.260369242707236,6.620394896443765,21
"[120, 80]",0.0003727593720314938,1e-05,0.0,0.0,0.8,leaky_relu,quickprop,0.001,128,range,"(-0.05, 0.05)",100,30.52899635043432,12.017770340945471,22
"[200, 200]",0.00019306977288832496,0.0001,0.001,0.2,0.7,relu,quickprop,0.0,16,he,"(-0.05, 0.05)",50,9.180525019792505,6.74214062810581,23
"[200, 200]",0.0001,0.0005,1e-05,0.1,0.7,leaky_relu,sgd,0.0001,32,range,"(-0.05, 0.05)",150,9.125229077060991,6.97847263162628,24
"[60, 60]",0.00013894954943731373,0.001,0.0,0.0,0.9,sigmoid,quickprop,0.0001,64,xavier,"(-0.05, 0.05)",100,32.819868209490224,12.427446269403745,25
"[200, 200]",0.00019306977288832496,1e-05,0.0,0.2,0.8,sigmoid,rprop_prev_grad,0.0001,128,range,"(-0.05, 0.05)",100,31.76576494300238,12.233075952116364,26
"[50, 50, 50]",0.00013894954943731373,0.0005,1e-05,0.0,0.8,sigmoid,sgd,0.0001,16,range,"(-0.05, 0.05)",100,18.233356865067154,9.202557702576014,27
"[50, 50, 50]",0.00026826957952797245,0.0001,0.001,0.2,0.7,sigmoid,rprop_prev_grad,0.0001,16,orthogonal,"(-0.05, 0.05)",50,25.120202417572457,10.95775055426534,28
"[60, 60]",0.0001,0.001,0.0,0.0,0.9,elu,adam,0.0,128,xavier,"(-0.05, 0.05)",100,2.810830761976762,3.9732637494783463,29
"[200, 200]",0.00026826957952797245,0.01,0.0005,0.2,0.8,sigmoid,sgd,0.0,8,glorot,"(-0.05, 0.05)",150,1.1653434983622535,2.3903173176714274,30
"[100, 70]",0.0007196856730011522,0.001,0.0,0.0,0.7,sigmoid,adam,0.001,16,glorot,"(-0.05, 0.05)",100,0.19988020523596647,0.9034051213770924,31
"[150, 100, 50]",0.0003727593720314938,0.001,0.0,0.2,0.8,relu,sgd,0.0001,64,orthogonal,"(-0.05, 0.05)",100,2.4456611114221714,3.1925097861990417,32
"[200, 200]",0.001,0.002,0.001,0.1,0.7,relu,sgd,0.0,8,orthogonal,"(-0.05, 0.05)",150,0.3467093783657862,1.2232710640855324,33
"[200, 200]",0.001,1e-05,1e-05,0.3,0.8,sigmoid,adam,0.0001,64,xavier,"(-0.05, 0.05)",100,0.2552306753056824,1.039231483625948,34
"[60, 60]",0.00013894954943731373,0.0001,0.0005,0.0,0.9,relu,adamw,0.001,128,range,"(-0.05, 0.05)",100,25.188530155983408,10.909765019551333,35
"[200, 200]",0.00026826957952797245,0.01,0.0005,0.3,0.7,sigmoid,sgd,0.001,16,range,"(-0.05, 0.05)",100,17.007365090075048,8.833143481767832,36
"[50, 50, 50]",0.00019306977288832496,0.0,0.001,0.2,0.7,leaky_relu,adamw,0.0,128,he,"(-0.05, 0.05)",100,1.3487812485267177,2.586166588953139,37
"[50, 50, 50]",0.00026826957952797245,0.0,0.001,0.3,0.9,elu,sgd,0.0001,64,glorot,"(-0.05, 0.05)",100,3.165211626699647,4.0325329493420545,38
"[200, 200]",0.0001,0.0,0.001,0.3,0.7,sigmoid,sgd,0.001,128,glorot,"(-0.05, 0.05)",150,26.481488592590214,11.24648174738556,39
"[200, 200]",0.001,0.0001,0.0005,0.0,0.7,elu,adamw,0.001,128,range,"(-0.05, 0.05)",150,0.14574802224788577,0.7427906915722856,40
"[200, 200]",0.0005179474679231213,0.001,0.001,0.0,0.7,relu,sgd,0.0001,32,glorot,"(-0.05, 0.05)",150,0.2865358850303325,1.0733873514392143,41
"[60, 60]",0.0001,1e-05,0.001,0.1,0.9,elu,sgd,0.0001,128,he,"(-0.05, 0.05)",50,2.2901384487119394,3.3218981025315815,42
"[50, 50, 50]",0.0007196856730011522,1e-05,0.001,0.1,0.9,leaky_relu,sgd,0.0001,8,range,"(-0.05, 0.05)",100,2.220710334904859,3.2584546155875898,43
"[120, 80]",0.00019306977288832496,0.01,0.0,0.0,0.9,elu,rprop_prev_grad,0.0001,128,he,"(-0.05, 0.05)",150,35.045792920127376,13.246418127871861,44
"[50, 50, 50]",0.00019306977288832496,0.0,0.001,0.2,0.9,elu,quickprop,0.001,16,glorot,"(-0.05, 0.05)",100,22.33273104243507,10.384275366680543,45
"[100, 70]",0.001,0.002,0.0001,0.1,0.8,leaky_relu,rprop_prev_grad,0.0001,128,he,"(-0.05, 0.05)",50,60.73049376406136,15.763119928651196,46
"[150, 100, 50]",0.0003727593720314938,0.001,0.0005,0.1,0.9,relu,rprop_prev_grad,0.001,32,xavier,"(-0.05, 0.05)",150,20.31907588128432,9.94435803554766,47
"[120, 80]",0.0007196856730011522,0.001,1e-05,0.2,0.8,sigmoid,rprop_prev_grad,0.0,8,orthogonal,"(-0.05, 0.05)",50,18.8567835087642,9.458420275961148,48
"[200, 200]",0.0001,1e-05,0.0005,0.1,0.8,leaky_relu,adam,0.0,32,he,"(-0.05, 0.05)",100,0.20262174428937263,0.8944338294710615,49
"[50, 50, 50]",0.001,0.0,1e-05,0.1,0.9,elu,adam,0.001,32,xavier,"(-0.05, 0.05)",100,0.5832555741536656,1.6897017694702476,50
"[120, 80]",0.0005179474679231213,0.0005,0.0,0.0,0.9,leaky_relu,adam,0.001,64,he,"(-0.05, 0.05)",150,0.12382316824695347,0.6646108835045194,51
"[150, 100, 50]",0.00026826957952797245,0.002,0.0001,0.2,0.8,relu,sgd,0.0,16,range,"(-0.05, 0.05)",100,2.6085255419725017,3.249397839579355,52
"[60, 60]",0.0007196856730011522,0.0001,1e-05,0.2,0.7,relu,rprop_prev_grad,0.0001,8,glorot,"(-0.05, 0.05)",150,15.435515737647082,8.445338776861371,53
"[80, 60]",0.0001,1e-05,0.0005,0.0,0.9,leaky_relu,quickprop,0.001,128,glorot,"(-0.05, 0.05)",150,28.82474286079279,11.72763807494051,54
"[100, 70]",0.00026826957952797245,1e-05,1e-05,0.0,0.9,relu,quickprop,0.001,128,orthogonal,"(-0.05, 0.05)",100,32.4566738386989,12.340925785079335,55
"[80, 60]",0.00026826957952797245,0.001,0.0005,0.2,0.8,leaky_relu,adam,0.001,128,orthogonal,"(-0.05, 0.05)",50,0.39638651975439226,1.3627946978409253,56
"[200, 200]",0.0005179474679231213,0.01,0.0001,0.1,0.7,leaky_relu,quickprop,0.0,64,glorot,"(-0.05, 0.05)",50,21.624620294004647,10.169812310839621,57
"[150, 100, 50]",0.0005179474679231213,0.0005,1e-05,0.3,0.8,sigmoid,adamw,0.001,16,glorot,"(-0.05, 0.05)",50,0.7824440190858217,1.8102061780728178,58
"[80, 60]",0.0001,0.001,0.0,0.1,0.9,relu,quickprop,0.0,16,range,"(-0.05, 0.05)",150,29.31305499432248,11.798080617841544,59
"[50, 50, 50]",0.00013894954943731373,0.001,0.0001,0.0,0.8,leaky_relu,sgd,0.0,8,xavier,"(-0.05, 0.05)",100,0.36103009228679234,1.2900187996659407,60
"[150, 100, 50]",0.00013894954943731373,0.0005,0.0001,0.2,0.8,elu,quickprop,0.001,64,orthogonal,"(-0.05, 0.05)",50,30.234285622059684,11.962257602059895,61
"[120, 80]",0.00013894954943731373,0.0005,0.0,0.0,0.9,sigmoid,sgd,0.0001,128,xavier,"(-0.05, 0.05)",150,17.430677367800506,9.08683180253841,62
"[100, 70]",0.00013894954943731373,0.0001,0.001,0.3,0.8,sigmoid,quickprop,0.0,128,he,"(-0.05, 0.05)",150,37.95708480575496,13.251130118121631,63
"[120, 80]",0.0003727593720314938,0.001,0.0001,0.2,0.9,leaky_relu,sgd,0.001,128,he,"(-0.05, 0.05)",50,0.9309160058074534,2.160587139695672,64
"[60, 60]",0.0007196856730011522,0.0005,1e-05,0.0,0.8,relu,adamw,0.0,64,range,"(-0.05, 0.05)",50,0.2439343744864604,1.0460723755735932,65
"[80, 60]",0.00026826957952797245,0.0005,0.0005,0.1,0.7,relu,rprop_prev_grad,0.0,128,orthogonal,"(-0.05, 0.05)",100,30.47834989392062,12.005158387433596,66
"[200, 200]",0.00013894954943731373,0.0001,0.0,0.1,0.9,elu,adamw,0.0001,16,he,"(-0.05, 0.05)",100,0.19677269019650578,0.9232719301561029,67
"[150, 100, 50]",0.00013894954943731373,1e-05,0.0005,0.3,0.8,leaky_relu,rprop_prev_grad,0.001,32,range,"(-0.05, 0.05)",150,30.101109567874122,11.941339221391452,68
"[150, 100, 50]",0.0005179474679231213,0.002,0.0005,0.3,0.7,sigmoid,adamw,0.0,16,orthogonal,"(-0.05, 0.05)",100,0.8015819052151681,1.8521198145667888,69
"[80, 60]",0.0005179474679231213,0.01,0.001,0.3,0.8,leaky_relu,quickprop,0.001,8,he,"(-0.05, 0.05)",100,13.700531654967847,7.701982626764861,70
"[50, 50, 50]",0.00019306977288832496,0.0005,0.0001,0.2,0.9,sigmoid,sgd,0.0,128,xavier,"(-0.05, 0.05)",150,18.738061221046447,9.4266792502065,71
"[80, 60]",0.0001,0.0005,0.0005,0.3,0.9,relu,adamw,0.0001,16,range,"(-0.05, 0.05)",50,0.5291052598526643,1.6318351263904045,72
"[120, 80]",0.00013894954943731373,0.01,0.0005,0.0,0.9,relu,rprop_prev_grad,0.001,16,range,"(-0.05, 0.05)",100,28.54388725815148,11.652463558086627,73
"[80, 60]",0.00019306977288832496,0.0005,1e-05,0.1,0.9,elu,adamw,0.0,16,orthogonal,"(-0.05, 0.05)",50,0.18124505560258872,0.8769289349544788,74
"[100, 70]",0.0005179474679231213,1e-05,0.0,0.1,0.9,leaky_relu,quickprop,0.0001,64,xavier,"(-0.05, 0.05)",150,39.08754195899817,13.226380992901294,75
"[100, 70]",0.00013894954943731373,0.001,1e-05,0.2,0.9,leaky_relu,rprop_prev_grad,0.001,128,he,"(-0.05, 0.05)",150,97.74775887834656,20.09298847628123,76
"[120, 80]",0.0005179474679231213,0.0005,0.0,0.2,0.8,relu,rprop_prev_grad,0.0001,32,glorot,"(-0.05, 0.05)",100,20.796877273450814,9.916171808005407,77
"[150, 100, 50]",0.0001,0.0005,0.0001,0.3,0.7,relu,sgd,0.001,32,he,"(-0.05, 0.05)",50,2.8718922143030006,3.596426572076094,78
"[80, 60]",0.0005179474679231213,0.0005,0.0,0.1,0.8,leaky_relu,sgd,0.0001,64,orthogonal,"(-0.05, 0.05)",150,0.7217145626580775,1.93013098196968,79
"[80, 60]",0.0007196856730011522,0.0,0.0001,0.0,0.7,relu,adam,0.001,128,xavier,"(-0.05, 0.05)",50,0.11943818122212849,0.6762513898235221,80
"[80, 60]",0.0003727593720314938,1e-05,1e-05,0.3,0.9,sigmoid,adamw,0.0,16,orthogonal,"(-0.05, 0.05)",100,1.0174734945732464,2.165226117469152,81
"[80, 60]",0.00026826957952797245,0.002,0.001,0.1,0.9,relu,rprop_prev_grad,0.001,128,glorot,"(-0.05, 0.05)",150,27.412275048465442,11.458173295532575,82
"[200, 200]",0.0005179474679231213,0.01,1e-05,0.0,0.7,elu,quickprop,0.0,8,xavier,"(-0.05, 0.05)",150,11.110475833891797,7.21124612695183,83
"[50, 50, 50]",0.0007196856730011522,0.002,0.0001,0.0,0.7,elu,rprop_prev_grad,0.001,8,range,"(-0.05, 0.05)",50,19.220395833497975,9.564351990993911,84
"[120, 80]",0.00019306977288832496,0.0005,1e-05,0.0,0.9,elu,rprop_prev_grad,0.0001,32,xavier,"(-0.05, 0.05)",50,28.626685291725767,11.781810328564838,85
"[50, 50, 50]",0.001,0.002,0.001,0.2,0.9,sigmoid,quickprop,0.0,32,orthogonal,"(-0.05, 0.05)",50,22.072533259411717,10.28362474803219,86
"[100, 70]",0.0007196856730011522,0.0001,0.0001,0.0,0.9,sigmoid,rprop_prev_grad,0.001,8,range,"(-0.05, 0.05)",100,19.244593182139965,9.571640523898795,87
"[200, 200]",0.00026826957952797245,0.001,0.0005,0.3,0.8,sigmoid,adam,0.0001,128,glorot,"(-0.05, 0.05)",150,2.1125605256050024,2.837978633672617,88
"[120, 80]",0.0005179474679231213,0.0005,0.0005,0.3,0.7,elu,rprop_prev_grad,0.001,64,he,"(-0.05, 0.05)",150,27.664318406788272,11.788392325703413,89
"[150, 100, 50]",0.001,0.0001,0.0005,0.2,0.9,elu,adam,0.001,8,he,"(-0.05, 0.05)",150,1.205502508823885,2.34451080118562,90
"[80, 60]",0.00013894954943731373,1e-05,1e-05,0.3,0.8,sigmoid,adam,0.0001,8,xavier,"(-0.05, 0.05)",100,2.5533011853979897,3.1503804882382425,91
"[150, 100, 50]",0.0007196856730011522,0.0,0.0,0.2,0.7,leaky_relu,sgd,0.001,8,orthogonal,"(-0.05, 0.05)",150,1.0137920469420554,2.2330739268779296,92
"[200, 200]",0.0003727593720314938,0.001,1e-05,0.0,0.7,elu,quickprop,0.0,16,range,"(-0.05, 0.05)",50,23.972928269086392,10.713201898273892,93
"[60, 60]",0.00026826957952797245,0.0005,0.0001,0.0,0.8,relu,sgd,0.0,8,glorot,"(-0.05, 0.05)",100,0.18859867565519,0.8967534163912788,94
"[200, 200]",0.0007196856730011522,0.01,1e-05,0.1,0.9,sigmoid,sgd,0.0,128,glorot,"(-0.05, 0.05)",100,1.4561035614117999,2.741656426995506,95
"[50, 50, 50]",0.0003727593720314938,1e-05,1e-05,0.1,0.8,elu,rprop_prev_grad,0.0,32,he,"(-0.05, 0.05)",150,28.158797017279326,11.077052343064597,96
"[60, 60]",0.00013894954943731373,0.0005,0.0005,0.2,0.7,leaky_relu,rprop_prev_grad,0.001,32,orthogonal,"(-0.05, 0.05)",150,31.159617590859266,12.104287241311212,97
"[120, 80]",0.00026826957952797245,0.002,0.0005,0.3,0.9,elu,rprop_prev_grad,0.0,64,xavier,"(-0.05, 0.05)",50,29.695844926593672,11.986481370443364,98
"[120, 80]",0.00026826957952797245,0.001,0.0001,0.2,0.8,leaky_relu,rprop_prev_grad,0.001,8,glorot,"(-0.05, 0.05)",100,17.19949287010555,8.95327078713883,99
"[60, 60]",0.0007196856730011522,0.001,0.0005,0.0,0.9,relu,quickprop,0.0001,32,he,"(-0.05, 0.05)",50,32.35245050984128,11.636829351995416,100
"[200, 200]",0.00026826957952797245,0.01,0.0001,0.1,0.9,relu,adamw,0.0,16,he,"(-0.05, 0.05)",150,0.406461602641086,1.1847154723105688,101
"[100, 70]",0.00019306977288832496,0.002,0.0,0.0,0.7,elu,rprop_prev_grad,0.0,128,xavier,"(-0.05, 0.05)",100,49.428222212771715,14.809196054044712,102
"[150, 100, 50]",0.0005179474679231213,0.01,1e-05,0.2,0.8,relu,rprop_prev_grad,0.0001,64,he,"(-0.05, 0.05)",50,10.864150303273721,7.393828059449587,103
"[150, 100, 50]",0.0007196856730011522,0.01,1e-05,0.0,0.9,leaky_relu,quickprop,0.001,16,orthogonal,"(-0.05, 0.05)",150,17.75867594535926,9.19985151411164,104
"[150, 100, 50]",0.001,0.0001,0.0,0.0,0.9,relu,quickprop,0.001,8,glorot,"(-0.05, 0.05)",150,11.790437162647255,7.29869994928384,105
"[50, 50, 50]",0.0003727593720314938,1e-05,1e-05,0.2,0.7,leaky_relu,quickprop,0.001,32,glorot,"(-0.05, 0.05)",100,22.057512061335764,10.326469896474464,106
"[120, 80]",0.00026826957952797245,0.01,0.0005,0.2,0.8,leaky_relu,quickprop,0.0,128,he,"(-0.05, 0.05)",50,34.54099876413161,13.145425789872862,107
"[200, 200]",0.0003727593720314938,0.002,0.0001,0.3,0.8,relu,adam,0.001,16,orthogonal,"(-0.05, 0.05)",50,0.20752458025238155,0.9448148441938968,108
"[120, 80]",0.001,1e-05,1e-05,0.2,0.8,leaky_relu,adamw,0.001,128,xavier,"(-0.05, 0.05)",50,0.16013239148545655,0.8129681234214741,109
"[200, 200]",0.00019306977288832496,0.0,0.0001,0.2,0.8,sigmoid,quickprop,0.001,32,glorot,"(-0.05, 0.05)",100,30.397139469902463,11.998324392598898,110
"[150, 100, 50]",0.0003727593720314938,0.0001,0.0,0.3,0.7,leaky_relu,rprop_prev_grad,0.0,128,range,"(-0.05, 0.05)",100,30.470008887633476,12.007699504251923,111
"[100, 70]",0.0005179474679231213,0.001,1e-05,0.3,0.9,elu,sgd,0.0001,128,glorot,"(-0.05, 0.05)",150,1.1219067638366342,2.4683783939563795,112
"[80, 60]",0.00019306977288832496,0.001,0.0005,0.3,0.9,elu,sgd,0.0,16,glorot,"(-0.05, 0.05)",100,1.3875987671844299,2.7485670160478843,113
"[100, 70]",0.0003727593720314938,0.001,0.0005,0.3,0.8,elu,adamw,0.001,128,range,"(-0.05, 0.05)",100,0.4838519575119001,1.539736926452668,114
"[80, 60]",0.00019306977288832496,0.002,0.0,0.1,0.9,relu,adamw,0.001,8,he,"(-0.05, 0.05)",100,0.23317769424933205,0.989617874403103,115
"[60, 60]",0.00013894954943731373,0.0,0.001,0.0,0.7,elu,rprop_prev_grad,0.0,8,glorot,"(-0.05, 0.05)",50,24.967918488081633,10.784513307126383,116
"[200, 200]",0.0007196856730011522,0.0001,0.0001,0.1,0.9,leaky_relu,quickprop,0.001,16,he,"(-0.05, 0.05)",50,5.7639394362892995,5.324465784579785,117
"[60, 60]",0.0005179474679231213,0.002,0.0005,0.3,0.8,leaky_relu,rprop_prev_grad,0.0001,16,range,"(-0.05, 0.05)",150,22.80928647550069,10.448886966373365,118
"[150, 100, 50]",0.001,0.001,1e-05,0.3,0.9,leaky_relu,adamw,0.0001,128,he,"(-0.05, 0.05)",100,0.9748473394911729,2.2242632694519595,119
"[100, 70]",0.0005179474679231213,0.01,0.0005,0.1,0.8,sigmoid,sgd,0.001,16,glorot,"(-0.05, 0.05)",100,1.0837360118256332,2.2940019442338224,120
"[150, 100, 50]",0.0001,0.001,0.001,0.3,0.8,sigmoid,quickprop,0.0001,128,he,"(-0.05, 0.05)",150,30.05431749456527,11.923737788177593,121
"[100, 70]",0.00026826957952797245,0.01,1e-05,0.3,0.8,relu,adam,0.001,64,orthogonal,"(-0.05, 0.05)",100,0.3359670430670736,1.2253288791777555,122
"[60, 60]",0.0007196856730011522,0.001,0.0001,0.2,0.8,leaky_relu,quickprop,0.0,8,he,"(-0.05, 0.05)",100,16.810767331247558,8.202789954582078,123
"[60, 60]",0.001,0.0005,0.001,0.2,0.9,elu,adam,0.0001,8,he,"(-0.05, 0.05)",150,0.3675211986355868,1.2480645772993133,124
"[60, 60]",0.00019306977288832496,0.0,0.0005,0.2,0.7,elu,sgd,0.0,8,he,"(-0.05, 0.05)",100,1.1209982262268772,2.425205732302322,125
"[80, 60]",0.0005179474679231213,0.01,0.0005,0.3,0.8,elu,sgd,0.0001,8,he,"(-0.05, 0.05)",100,1.0464967603146162,2.290440396452715,126
"[50, 50, 50]",0.0007196856730011522,0.0,1e-05,0.3,0.7,relu,adamw,0.0001,8,xavier,"(-0.05, 0.05)",100,0.5533748312020171,1.6080255475369511,127
"[50, 50, 50]",0.001,1e-05,0.0,0.1,0.8,sigmoid,rprop_prev_grad,0.001,16,orthogonal,"(-0.05, 0.05)",150,19.869862960304093,9.752107883414695,128
"[100, 70]",0.0005179474679231213,1e-05,0.0,0.0,0.8,elu,adamw,0.0,32,xavier,"(-0.05, 0.05)",50,0.11859092852486484,0.6589460061186769,129
"[80, 60]",0.0007196856730011522,0.0001,0.0,0.1,0.8,sigmoid,quickprop,0.0,8,xavier,"(-0.05, 0.05)",150,19.02293807108542,9.510731747276203,130
"[150, 100, 50]",0.00019306977288832496,0.0001,0.0,0.1,0.7,elu,sgd,0.001,128,glorot,"(-0.05, 0.05)",50,7.352857539645092,6.286735680597195,131
"[100, 70]",0.00019306977288832496,0.001,1e-05,0.0,0.7,elu,adam,0.0001,128,glorot,"(-0.05, 0.05)",150,0.23390104345343193,0.9905635356261072,132
"[80, 60]",0.0001,0.001,0.001,0.2,0.9,relu,adamw,0.0,64,orthogonal,"(-0.05, 0.05)",150,0.7643396470193626,1.9096609827513549,133
"[200, 200]",0.001,1e-05,1e-05,0.1,0.9,leaky_relu,adamw,0.001,64,glorot,"(-0.05, 0.05)",50,0.13266175114831733,0.7321622206390029,134
"[150, 100, 50]",0.00019306977288832496,0.01,0.0005,0.2,0.9,leaky_relu,quickprop,0.0,128,orthogonal,"(-0.05, 0.05)",50,30.82332781071375,12.066997726268287,135
"[150, 100, 50]",0.0005179474679231213,0.002,1e-05,0.1,0.8,sigmoid,rprop_prev_grad,0.0001,16,range,"(-0.05, 0.05)",150,22.87809036527348,10.466443333778969,136
"[80, 60]",0.0003727593720314938,0.0001,0.001,0.2,0.7,sigmoid,rprop_prev_grad,0.001,8,xavier,"(-0.05, 0.05)",50,21.600760683973984,10.177760489958304,137
"[50, 50, 50]",0.0001,1e-05,0.0,0.3,0.7,sigmoid,sgd,0.001,64,orthogonal,"(-0.05, 0.05)",50,24.581374864824348,10.847144435603623,138
"[100, 70]",0.00026826957952797245,0.0005,0.0,0.0,0.7,elu,sgd,0.0001,8,glorot,"(-0.05, 0.05)",100,0.23630802889678215,1.0377526858588286,139
"[50, 50, 50]",0.0001,0.002,1e-05,0.2,0.9,sigmoid,sgd,0.0001,8,he,"(-0.05, 0.05)",50,4.259690394681567,4.145773311638362,140
"[200, 200]",0.00026826957952797245,0.0005,0.001,0.1,0.7,relu,rprop_prev_grad,0.001,16,range,"(-0.05, 0.05)",150,25.771913271410604,11.092114365655563,141
"[60, 60]",0.0005179474679231213,0.001,0.001,0.3,0.7,relu,adam,0.001,64,range,"(-0.05, 0.05)",150,0.5024394657938845,1.5733594259267973,142
"[80, 60]",0.001,0.0001,0.0005,0.2,0.8,elu,quickprop,0.001,32,range,"(-0.05, 0.05)",150,22.74436319395754,10.434787019341336,143
"[150, 100, 50]",0.00026826957952797245,0.01,1e-05,0.2,0.8,elu,quickprop,0.0001,8,xavier,"(-0.05, 0.05)",150,16.204533329202818,8.820651195995065,144
"[60, 60]",0.00019306977288832496,0.0001,0.0,0.2,0.7,relu,adamw,0.0,32,range,"(-0.05, 0.05)",50,0.4784831914328871,1.5409235261201386,145
"[60, 60]",0.001,0.0001,0.0001,0.1,0.8,leaky_relu,rprop_prev_grad,0.0,16,glorot,"(-0.05, 0.05)",50,16.601344260977196,8.79882378383098,146
"[150, 100, 50]",0.0007196856730011522,0.0005,0.0001,0.0,0.9,leaky_relu,quickprop,0.0,64,range,"(-0.05, 0.05)",150,26.763369329055227,11.30043595693868,147
"[200, 200]",0.0003727593720314938,0.0,1e-05,0.3,0.7,sigmoid,adamw,0.0001,64,orthogonal,"(-0.05, 0.05)",50,0.7787676057967944,1.8778987361405262,148
"[200, 200]",0.0001,0.001,0.001,0.0,0.8,sigmoid,adamw,0.001,128,he,"(-0.05, 0.05)",150,6.50209395869122,5.015220204198411,149
"[200, 200]",0.00026826957952797245,1e-05,0.0,0.3,0.8,sigmoid,adam,0.0001,32,orthogonal,"(-0.05, 0.05)",50,0.6706414627404099,1.7510124413859258,150
"[100, 70]",0.00013894954943731373,0.01,1e-05,0.0,0.9,elu,adamw,0.0,64,range,"(-0.05, 0.05)",150,0.5160188387979293,1.5684903961396404,1
"[80, 60]",0.00019306977288832496,0.01,1e-05,0.1,0.8,elu,rprop_prev_grad,0.0,128,range,"(-0.05, 0.05)",50,25.470055189612477,10.315750173029965,2
"[60, 60]",0.0003727593720314938,0.002,0.001,0.2,0.9,sigmoid,sgd,0.001,64,orthogonal,"(-0.05, 0.05)",100,4.170885781489554,4.109472770668358,3
"[80, 60]",0.0005179474679231213,0.0001,1e-05,0.0,0.8,relu,adamw,0.001,64,range,"(-0.05, 0.05)",100,0.31019457769304876,1.2199596103642631,4
"[60, 60]",0.00026826957952797245,1e-05,0.0005,0.1,0.9,sigmoid,sgd,0.001,8,he,"(-0.05, 0.05)",100,0.5410488972699096,1.5826847264534525,5
"[60, 60]",0.0005179474679231213,0.001,0.0,0.2,0.8,elu,sgd,0.0001,16,range,"(-0.05, 0.05)",50,2.0409839523911013,2.9773148678007897,6
"[150, 100, 50]",0.0003727593720314938,0.0005,0.001,0.1,0.9,sigmoid,quickprop,0.001,128,xavier,"(-0.05, 0.05)",50,24.098726441073875,10.097827916717037,7
"[60, 60]",0.0003727593720314938,1e-05,1e-05,0.2,0.7,elu,sgd,0.0,64,glorot,"(-0.05, 0.05)",50,1.6244893827177878,2.7713905969786277,8
"[60, 60]",0.0003727593720314938,0.002,0.001,0.1,0.8,sigmoid,adamw,0.0001,128,range,"(-0.05, 0.05)",50,15.741478704083638,8.705737091328661,9
"[80, 60]",0.001,0.0005,0.0,0.0,0.7,leaky_relu,adamw,0.0001,64,he,"(-0.05, 0.05)",100,0.2283218749484577,0.9980275888993592,10
"[200, 200]",0.0005179474679231213,0.0001,0.0005,0.1,0.9,leaky_relu,sgd,0.001,32,orthogonal,"(-0.05, 0.05)",150,0.4125974677223641,1.3552639128352792,11
"[100, 70]",0.00026826957952797245,1e-05,0.0005,0.3,0.9,relu,sgd,0.001,64,range,"(-0.05, 0.05)",100,2.2690654474061733,3.159133509806292,12
"[80, 60]",0.00019306977288832496,0.01,0.0005,0.2,0.8,relu,adam,0.001,16,range,"(-0.05, 0.05)",50,0.48548345125895925,1.5167713427588072,13
"[100, 70]",0.00019306977288832496,0.01,0.0001,0.1,0.8,sigmoid,rprop_prev_grad,0.001,8,he,"(-0.05, 0.05)",50,22.296620484782828,9.892010305035914,14
"[200, 200]",0.0001,0.002,0.0005,0.3,0.8,leaky_relu,quickprop,0.001,32,he,"(-0.05, 0.05)",50,10.068334590075107,7.239969435382464,15
"[80, 60]",0.00019306977288832496,0.0,1e-05,0.2,0.9,relu,rprop_prev_grad,0.0,16,xavier,"(-0.05, 0.05)",50,22.864192314195133,9.92539047466693,16
"[200, 200]",0.001,1e-05,1e-05,0.3,0.9,leaky_relu,adam,0.0001,64,orthogonal,"(-0.05, 0.05)",50,0.2522097023242974,1.0223400454818492,17
"[80, 60]",0.00026826957952797245,0.0,0.001,0.0,0.8,elu,adam,0.001,16,he,"(-0.05, 0.05)",50,0.21925779898606376,0.9605003033784071,18
