n_hidden,learning_rate,reg_lambda,l1_lambda,dropout_rate,momentum,activation,optimizer,lr_decay,batch_size,weight_init,init_range,patience,val_loss,val_accuracy
[4],0.1,0.01,0.002,0.2,0.9,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.19774525567037157,0.96
[4],0.1,0.01,0.002,0.2,0.9,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.13975789784195075,1.0
[4],0.1,0.01,0.002,0.2,0.9,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.28762978456361177,0.88
[4],0.1,0.01,0.002,0.2,0.9,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.4469520605681975,0.84
[4],0.1,0.01,0.002,0.2,0.9,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.25860852731698053,0.92
[4],0.1,0.01,0.002,0.2,0.9,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.24877700001476274,0.92
[4],0.1,0.01,0.002,0.2,0.9,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.36423815463917036,0.88
[4],0.1,0.01,0.002,0.2,0.9,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.2797953438619089,0.92
[4],0.1,0.01,0.002,0.2,0.9,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.2865776903145488,0.92
[4],0.1,0.01,0.002,0.2,0.9,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.2672938237450688,0.92
[4],0.1,0.01,0.002,0.2,0.9,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.25787510071546926,0.92
[4],0.15,0.0,0.0,0.0,0.8,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.1687596413244479,0.92
[4],0.15,0.0,0.0,0.0,0.8,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.10696186917685419,1.0
[4],0.15,0.0,0.0,0.0,0.8,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.16755527466788364,0.96
[4],0.15,0.0,0.0,0.0,0.8,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.09822676786569132,1.0
[4],0.15,0.0,0.0,0.0,0.8,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.0024745910248659807,1.0
[4],0.15,0.0,0.0,0.0,0.8,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.04266194678210722,1.0
[4],0.15,0.0,0.0,0.0,0.8,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.21202798548260465,0.92
[4],0.15,0.0,0.0,0.0,0.8,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.38171213340987203,0.84
[4],0.15,0.0,0.0,0.0,0.8,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.268045562782236,0.92
[4],0.15,0.0,0.0,0.0,0.8,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.09326604352753191,1.0
[4],0.15,0.0,0.0,0.0,0.8,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.0558797448659655,0.96
[4],0.15,0.0,0.0,0.0,0.8,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.06290334688512511,1.0
[4],0.15,0.0,0.0,0.0,0.8,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.2502823759035088,0.92
[4],0.15,0.0,0.0,0.0,0.8,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.002858612538747198,1.0
[4],0.15,0.0,0.0,0.0,0.8,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.2283907427260207,0.92
[4],0.15,0.0,0.0,0.0,0.8,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.16953666666799677,0.92
[4],0.15,0.0,0.0,0.0,0.9,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.014398318250936216,1.0
[4],0.15,0.0,0.0,0.0,0.9,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.02635249740159689,1.0
[4],0.15,0.0,0.0,0.0,0.9,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.01875798479961974,1.0
[4],0.15,0.0,0.0,0.0,0.9,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.05366868158748753,1.0
[4],0.15,0.0,0.0,0.0,0.9,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.31466420137341045,0.88
[4],0.15,0.0,0.0,0.0,0.9,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.02268214633384118,1.0
[4],0.15,0.0,0.0,0.0,0.9,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.017622172991967146,1.0
[4],0.15,0.0,0.0,0.0,0.9,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.07756792938551887,0.96
[4],0.15,0.0,0.0,0.0,0.9,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.08686606241477211,0.92
[4],0.15,0.0,0.0,0.0,0.9,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.14630061652835777,0.88
[4],0.15,0.0,0.0,0.0,0.9,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.14287761775480673,0.92
[4],0.15,0.0,0.0,0.0,0.9,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.06374453311216177,0.92
[4],0.15,0.0,0.0,0.0,0.9,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.018271969921228412,1.0
[4],0.15,0.0,0.0,0.0,0.9,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.11184466961628159,0.92
[4],0.15,0.0,0.0,0.0,0.9,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.07393584781000434,0.96
[4],0.15,0.0,0.0,0.0,0.9,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.2511365520233533,0.88
[4],0.15,0.0,0.0,0.1,0.8,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.2844332905742354,0.96
[4],0.15,0.0,0.0,0.1,0.8,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.28602631306818,0.96
[4],0.15,0.0,0.0,0.1,0.8,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.3729291263767974,0.84
[4],0.15,0.0,0.0,0.1,0.8,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.26476541434402745,0.88
[4],0.15,0.0,0.0,0.1,0.8,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.15803802986589688,0.92
[4],0.15,0.0,0.0,0.1,0.8,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.03188437201264558,1.0
[4],0.15,0.0,0.0,0.1,0.8,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.02323154411675338,1.0
[4],0.15,0.0,0.0,0.1,0.8,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.0594258766761831,1.0
[4],0.15,0.0,0.0,0.1,0.8,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.07983316237422844,0.96
[4],0.15,0.0,0.0,0.1,0.8,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.4133306810746666,0.8
[4],0.15,0.0,0.0,0.1,0.8,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.12214361663230003,1.0
[4],0.15,0.0,0.0,0.1,0.8,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.19598557227060673,0.88
[4],0.15,0.0,0.0,0.1,0.8,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.26048517159281803,0.88
[4],0.15,0.0,0.0,0.1,0.8,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.09817918978170909,0.96
[4],0.15,0.0,0.0,0.1,0.8,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.10699813281037955,1.0
[4],0.15,0.0,0.0,0.1,0.8,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.20905318328463152,0.92
[4],0.15,0.0,0.0,0.1,0.9,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.12612877490516725,1.0
[4],0.15,0.0,0.0,0.1,0.9,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.043953432883666495,1.0
[4],0.15,0.0,0.0,0.1,0.9,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.06305950259646476,1.0
[4],0.15,0.0,0.0,0.1,0.9,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.09363641128999918,0.96
[4],0.15,0.0,0.0,0.1,0.9,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.12154574404728961,0.96
[4],0.15,0.0,0.0,0.1,0.9,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.2633558641291549,0.92
[4],0.15,0.0,0.0,0.1,0.9,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.2096183534419006,0.92
[4],0.15,0.0,0.0,0.1,0.9,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.0495598082639342,1.0
[4],0.15,0.0,0.0,0.1,0.9,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.056536647822715544,0.96
[4],0.15,0.0,0.0,0.1,0.9,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.2300117674357489,0.84
[4],0.15,0.0,0.0,0.1,0.9,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.16237865735660667,0.88
[4],0.15,0.0,0.0,0.1,0.9,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.1547741230687802,0.92
[4],0.15,0.0,0.0,0.1,0.9,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.07689412620698309,1.0
[4],0.15,0.0,0.0,0.1,0.9,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.30313411909875937,0.88
[4],0.15,0.0,0.0,0.1,0.9,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.2340744678082552,0.92
[4],0.15,0.0,0.0,0.1,0.9,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.4520493542972778,0.84
[4],0.15,0.0,0.0,0.2,0.8,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.14735356201940664,1.0
[4],0.15,0.0,0.0,0.2,0.8,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.1699599594203265,0.96
[4],0.15,0.0,0.0,0.2,0.8,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.16029306863860107,1.0
[4],0.15,0.0,0.0,0.2,0.8,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.3306809708977096,0.84
[4],0.15,0.0,0.0,0.2,0.8,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.03279626814682787,1.0
[4],0.15,0.0,0.0,0.2,0.8,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.23257366523423806,0.92
[4],0.15,0.0,0.0,0.2,0.8,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.08271543769199247,1.0
[4],0.15,0.0,0.0,0.2,0.8,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.15090859263581413,0.92
[4],0.15,0.0,0.0,0.2,0.8,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.3102287798062494,0.96
[4],0.15,0.0,0.0,0.2,0.8,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.3499358880601065,0.76
[4],0.15,0.0,0.0,0.2,0.8,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.2180164814746655,0.92
[4],0.15,0.0,0.0,0.2,0.8,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.34652082862862194,0.92
[4],0.15,0.0,0.0,0.2,0.8,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.3688285352773972,0.8
[4],0.15,0.0,0.0,0.2,0.8,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.3513151832292475,0.84
[4],0.15,0.0,0.0,0.2,0.8,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.2306507668441083,0.92
[4],0.15,0.0,0.0,0.2,0.8,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.21744755739530944,0.92
[4],0.15,0.0,0.0,0.2,0.9,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.2518155703877826,0.92
[4],0.15,0.0,0.0,0.2,0.9,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.1335071183730478,0.96
[4],0.15,0.0,0.0,0.2,0.9,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.42352373127403353,0.84
[4],0.15,0.0,0.0,0.2,0.9,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.14414788515294621,1.0
[4],0.15,0.0,0.0,0.2,0.9,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.09120527875095476,0.96
[4],0.15,0.0,0.0,0.2,0.9,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.25877124818469865,0.92
[4],0.15,0.0,0.0,0.2,0.9,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.35817026176756095,0.88
[4],0.15,0.0,0.0,0.2,0.9,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.07532146523761686,1.0
[4],0.15,0.0,0.0,0.2,0.9,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.41410040614354066,0.8
[4],0.15,0.0,0.0,0.2,0.9,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.19404268714984557,0.92
[4],0.15,0.0,0.0,0.2,0.9,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.4347300273477267,0.8
[4],0.15,0.0,0.0,0.2,0.9,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.3080708886546136,0.84
[4],0.15,0.0,0.0,0.2,0.9,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.5505443381426954,0.8
[4],0.15,0.0,0.0,0.2,0.9,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.14368215587823033,0.96
[4],0.15,0.0,0.0,0.2,0.9,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.17977506495255866,0.96
[4],0.15,0.0,0.0,0.2,0.9,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.29864266896327396,0.92
[4],0.15,0.0,0.002,0.0,0.8,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.2697814469101697,0.92
[4],0.15,0.0,0.002,0.0,0.8,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.09016032306653955,1.0
[4],0.15,0.0,0.002,0.0,0.8,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.0776820683634366,1.0
[4],0.15,0.0,0.002,0.0,0.8,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.08142368668502674,1.0
[4],0.15,0.0,0.002,0.0,0.8,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.19038932517247506,0.88
[4],0.15,0.0,0.002,0.0,0.8,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.0219193457977988,1.0
[4],0.15,0.0,0.002,0.0,0.8,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.015356204376482526,1.0
[4],0.15,0.0,0.002,0.0,0.8,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.014572855487864153,1.0
[4],0.15,0.0,0.002,0.0,0.8,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.06435366726738263,1.0
[4],0.15,0.0,0.002,0.0,0.8,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.1561320710300417,0.92
[4],0.15,0.0,0.002,0.0,0.8,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.12313699052701761,1.0
[4],0.15,0.0,0.002,0.0,0.8,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.12904412727334102,1.0
[4],0.15,0.0,0.002,0.0,0.8,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.04222249945974192,1.0
[4],0.15,0.0,0.002,0.0,0.8,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.17079478732454972,0.92
[4],0.15,0.0,0.002,0.0,0.8,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.14121242975218026,0.92
[4],0.15,0.0,0.002,0.0,0.8,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.22315165501728498,0.8
[4],0.15,0.0,0.002,0.0,0.9,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.4445006192149243,0.88
[4],0.15,0.0,0.002,0.0,0.9,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.02085843619315335,1.0
[4],0.15,0.0,0.002,0.0,0.9,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.08103477034154152,0.96
[4],0.15,0.0,0.002,0.0,0.9,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.3107725463742517,0.88
[4],0.15,0.0,0.002,0.0,0.9,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.012139927404196026,1.0
[4],0.15,0.0,0.002,0.0,0.9,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.10532048708312679,0.92
[4],0.15,0.0,0.002,0.0,0.9,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.14474176333012748,0.96
[4],0.15,0.0,0.002,0.0,0.9,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.1557926389422389,0.92
[4],0.15,0.0,0.002,0.0,0.9,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.47089051745491245,0.76
[4],0.15,0.0,0.002,0.0,0.9,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.14092651095260939,0.96
[4],0.15,0.0,0.002,0.0,0.9,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.2567039114591889,0.92
[4],0.15,0.0,0.002,0.0,0.9,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.27524933412720254,0.92
[4],0.15,0.0,0.002,0.0,0.9,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.16535415454684735,1.0
[4],0.15,0.0,0.002,0.0,0.9,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.10955905896633053,1.0
[4],0.15,0.0,0.002,0.0,0.9,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.05042622976325304,1.0
[4],0.15,0.0,0.002,0.0,0.9,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.020926114427119884,1.0
[4],0.15,0.0,0.002,0.1,0.8,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.08797664778068531,1.0
[4],0.15,0.0,0.002,0.1,0.8,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.2587721172309954,0.88
[4],0.15,0.0,0.002,0.1,0.8,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.4439891768536976,0.84
[4],0.15,0.0,0.002,0.1,0.8,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.28515475718212313,0.88
[4],0.15,0.0,0.002,0.1,0.8,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.015598162552490875,1.0
[4],0.15,0.0,0.002,0.1,0.8,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.08458049451813746,0.96
[4],0.15,0.0,0.002,0.1,0.8,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.054907953188883515,1.0
[4],0.15,0.0,0.002,0.1,0.8,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.03456015978344787,1.0
[4],0.15,0.0,0.002,0.1,0.8,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.29204334006422367,0.84
[4],0.15,0.0,0.002,0.1,0.8,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.14865127389828772,0.92
[4],0.15,0.0,0.002,0.1,0.8,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.39579011323745594,0.76
[4],0.15,0.0,0.002,0.1,0.8,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.17932823243920618,0.96
[4],0.15,0.0,0.002,0.1,0.8,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.3668345794992083,0.84
[4],0.15,0.0,0.002,0.1,0.8,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.1763543288107689,0.92
[4],0.15,0.0,0.002,0.1,0.8,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.06943027267901991,0.96
[4],0.15,0.0,0.002,0.1,0.8,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.1371911882815943,0.88
[4],0.15,0.0,0.002,0.1,0.9,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.05168442894642839,1.0
[4],0.15,0.0,0.002,0.1,0.9,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.0314972674099874,1.0
[4],0.15,0.0,0.002,0.1,0.9,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.33696580586528296,0.88
[4],0.15,0.0,0.002,0.1,0.9,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.4523736368565691,0.88
[4],0.15,0.0,0.002,0.1,0.9,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.14715316240233886,0.92
[4],0.15,0.0,0.002,0.1,0.9,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.32442027705032855,0.88
[4],0.15,0.0,0.002,0.1,0.9,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.3203227712797223,0.88
[4],0.15,0.0,0.002,0.1,0.9,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.13006383410181935,1.0
[4],0.15,0.0,0.002,0.1,0.9,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.4711777258255502,0.8
[4],0.15,0.0,0.002,0.1,0.9,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.24465981775121887,0.88
[4],0.15,0.0,0.002,0.1,0.9,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.1922317199281628,0.96
[4],0.15,0.0,0.002,0.1,0.9,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.365993562481907,0.84
[4],0.15,0.0,0.002,0.1,0.9,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.12699484745788736,0.92
[4],0.15,0.0,0.002,0.1,0.9,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.5334106841417885,0.72
[4],0.15,0.0,0.002,0.1,0.9,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.16370880645455957,0.92
[4],0.15,0.0,0.002,0.1,0.9,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.2852176539286657,0.84
[4],0.15,0.0,0.002,0.2,0.8,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.23354257251548155,0.92
[4],0.15,0.0,0.002,0.2,0.8,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.26304782701323737,0.92
[4],0.15,0.0,0.002,0.2,0.8,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.2805087728452812,0.88
[4],0.15,0.0,0.002,0.2,0.8,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.4497362655138119,0.8
[4],0.15,0.0,0.002,0.2,0.8,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.3201685859977936,0.88
[4],0.15,0.0,0.002,0.2,0.8,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.15438862529941763,0.96
[4],0.15,0.0,0.002,0.2,0.8,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.21421012539394038,0.96
[4],0.15,0.0,0.002,0.2,0.8,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.24991429762036196,0.88
[4],0.15,0.0,0.002,0.2,0.8,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.2984228012745128,0.88
[4],0.15,0.0,0.002,0.2,0.8,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.27941575503683597,0.84
[4],0.15,0.0,0.002,0.2,0.8,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.33162331969116243,0.84
[4],0.15,0.0,0.002,0.2,0.8,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.3801859539340547,0.84
[4],0.15,0.0,0.002,0.2,0.8,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.32558460515082754,0.88
[4],0.15,0.0,0.002,0.2,0.8,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.44935639984638776,0.76
[4],0.15,0.0,0.002,0.2,0.8,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.3244613136302729,0.88
[4],0.15,0.0,0.002,0.2,0.8,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.06473115666598192,1.0
[4],0.15,0.0,0.002,0.2,0.9,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.06365137093059416,1.0
[4],0.15,0.0,0.002,0.2,0.9,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.10930347210388568,1.0
[4],0.15,0.0,0.002,0.2,0.9,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.3087481596995383,0.88
[4],0.15,0.0,0.002,0.2,0.9,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.35152960485558216,0.88
[4],0.15,0.0,0.002,0.2,0.9,tanh,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.03550423902144484,1.0
[4],0.15,0.0,0.002,0.2,0.9,tanh,adam,0.0,32,he,"(-0.5, 0.5)",20,0.08985933317712434,1.0
[4],0.15,0.0,0.002,0.2,0.9,tanh,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.05304457615728758,1.0
[4],0.15,0.0,0.002,0.2,0.9,tanh,adam,0.01,32,he,"(-0.5, 0.5)",20,0.04963499587676346,1.0
[4],0.15,0.0,0.002,0.2,0.9,relu,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.25102974786565685,0.92
[4],0.15,0.0,0.002,0.2,0.9,relu,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.4048724508582017,0.88
[4],0.15,0.0,0.002,0.2,0.9,relu,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.23138670502726355,0.88
[4],0.15,0.0,0.002,0.2,0.9,relu,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.1902809973792368,0.88
[4],0.15,0.0,0.002,0.2,0.9,relu,adam,0.0,32,xavier,"(-0.5, 0.5)",20,0.2148533832781173,0.92
[4],0.15,0.0,0.002,0.2,0.9,relu,adam,0.0,32,he,"(-0.5, 0.5)",20,0.40617265502269273,0.88
[4],0.15,0.0,0.002,0.2,0.9,relu,adam,0.01,32,xavier,"(-0.5, 0.5)",20,0.1959775999817631,0.92
[4],0.15,0.0,0.002,0.2,0.9,relu,adam,0.01,32,he,"(-0.5, 0.5)",20,0.2084942104798294,0.88
[4],0.15,0.005,0.0,0.0,0.8,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",20,0.11575492528713245,0.96
[4],0.15,0.005,0.0,0.0,0.8,tanh,sgd,0.0,32,he,"(-0.5, 0.5)",20,0.06043367431806855,1.0
[4],0.15,0.005,0.0,0.0,0.8,tanh,sgd,0.01,32,xavier,"(-0.5, 0.5)",20,0.23602705487890216,0.84
[4],0.15,0.005,0.0,0.0,0.8,tanh,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.2474906929783831,0.92
