n_hidden,learning_rate,reg_lambda,l1_lambda,dropout_rate,momentum,activation,optimizer,lr_decay,batch_size,weight_init,init_range,patience,val_loss,val_accuracy,trial_number
[3],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.00377622456744051,1.0,189
[3],0.01,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.14730244862236785,0.4411764705882353,190
[4],0.16,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.009315148032462736,1.0,191
[4],0.01,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.14772627329316707,0.4411764705882353,192
[4],0.01,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.13648054232332016,0.4411764705882353,193
[4],0.01,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.14776638165708897,0.4411764705882353,194
[3],0.16,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.08428510779868797,0.6764705882352942,196
[4],0.01,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.12206870347260308,0.4411764705882353,197
[4],0.16,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.018345276416306792,1.0,198
[3],0.01,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.13435270633025595,0.4411764705882353,199
[4],0.01,0.0,0.0,0.2,0.7,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.14606209638841425,0.4411764705882353,200
[3],0.01,0.0,0.0,0.1,0.7,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.10814873445487107,0.6470588235294118,1
[4],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.008539064194587317,1.0,2
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.003311780048503557,1.0,3
[3],0.16,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.01452925463604377,1.0,4
[4],0.01,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.10503054522077748,0.6764705882352942,5
[4],0.16,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.011952779751601918,1.0,6
[4],0.01,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.05490003997209739,0.8235294117647058,7
[4],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.007509537525697907,1.0,8
[4],0.16,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.0026702815283713923,1.0,9
[4],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.007565265677420335,1.0,10
[4],0.16,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.0030506611914871734,1.0,11
[3],0.01,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.11017943375429645,0.6764705882352942,12
[4],0.01,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.1073650465607885,0.6764705882352942,13
[3],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.05017984912998984,0.8823529411764706,14
[4],0.16,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.0087152311701128,1.0,15
[4],0.01,0.0,0.0,0.1,0.7,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.1040251095670762,0.6764705882352942,16
[4],0.16,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.0004416016343056239,1.0,17
[4],0.01,0.0,0.0,0.1,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.11133548588013223,0.6764705882352942,18
[3],0.16,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.05019571860966547,0.8529411764705882,19
[4],0.01,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.1092174418924954,0.6764705882352942,20
[4],0.01,0.0,0.0,0.2,0.7,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.10015093112476349,0.6764705882352942,21
[4],0.16,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.013234062855210081,1.0,22
[3],0.01,0.0,0.0,0.1,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.1125789754963214,0.6764705882352942,23
[4],0.01,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.10094858165999941,0.6764705882352942,24
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.008446679935855439,1.0,26
[3],0.16,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.0067501164526068145,1.0,27
[3],0.16,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.002974846752167234,1.0,28
[3],0.01,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.0843540718569416,0.6470588235294118,29
[4],0.01,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.07669388680631163,0.7058823529411765,30
[3],0.01,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.109500042525263,0.6764705882352942,31
[4],0.01,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.10887266512904763,0.6764705882352942,32
[3],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.046201538241962194,0.9117647058823529,33
[4],0.16,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.003550583682976434,1.0,34
[3],0.01,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.10883288844420863,0.6764705882352942,35
[4],0.01,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.1071769048941027,0.6764705882352942,36
[3],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.013310578414231737,1.0,37
[4],0.01,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.07019301875757412,0.7647058823529411,38
[3],0.01,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.10640018682680671,0.6470588235294118,39
[3],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.003058376152818838,1.0,40
[4],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.008125775887278303,1.0,41
[3],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.01284087302208338,1.0,43
[4],0.01,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.10094353820884276,0.6764705882352942,44
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.000531833218656402,1.0,45
[3],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.00836534456761466,1.0,46
[3],0.16,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.009775250524524451,1.0,47
[3],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.0031052216948135045,1.0,48
[4],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.0037626224984021257,1.0,49
[4],0.01,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.10444680059583165,0.6764705882352942,50
[3],0.16,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.00477321164362066,1.0,51
[4],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.0032581587062322673,1.0,52
[3],0.16,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.002982263747140957,1.0,53
[3],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.0030175085434782332,1.0,54
[4],0.01,0.0,0.0,0.1,0.7,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.10448560290052103,0.6470588235294118,55
[3],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.05581004420715348,0.7941176470588235,56
[4],0.01,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.08681476344303564,0.6470588235294118,57
[4],0.16,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.004409307025656318,1.0,59
[3],0.01,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.11243090935364329,0.6764705882352942,60
[4],0.01,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.10951737613901508,0.6764705882352942,61
[3],0.16,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.002974846752167234,1.0,62
[3],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.004123770864509471,1.0,63
[4],0.01,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.10553541647502482,0.6176470588235294,65
[4],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.018309320786720797,1.0,66
[3],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.05482633041080582,0.6470588235294118,67
[4],0.01,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.09300441410821503,0.6764705882352942,68
[3],0.16,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.03925589141400776,0.8823529411764706,70
[3],0.01,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.10821994086200537,0.6764705882352942,71
[4],0.01,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.10864223193149726,0.6764705882352942,72
[3],0.16,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.005760191735822725,1.0,73
[3],0.01,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.11047533621866967,0.6764705882352942,74
[4],0.01,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.0675734102381205,0.7941176470588235,75
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.0030547989688869317,1.0,78
[3],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.015838656650424107,1.0,80
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.004925721618931362,1.0,81
[4],0.01,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.059016243879359775,0.8235294117647058,82
[3],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.012665401587220898,1.0,83
[3],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.007475872478751707,1.0,84
[4],0.01,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.1071894203641833,0.6764705882352942,85
[4],0.01,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.10928577311447861,0.6764705882352942,86
[3],0.01,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.10837842825441713,0.6764705882352942,88
[3],0.16,0.0,0.0,0.05,0.75,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.0035876257420576364,1.0,89
[4],0.16,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.0034315586708385734,1.0,90
[3],0.16,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.010227891302188001,1.0,91
[3],0.01,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.11122843646304506,0.6764705882352942,92
[4],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.0006053389787517054,1.0,93
[3],0.01,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.11258561658706734,0.6764705882352942,94
[4],0.16,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.011455946607209177,1.0,95
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.003217675617028837,1.0,96
[3],0.01,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.10733369060888685,0.6764705882352942,97
[3],0.01,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.10557872813976645,0.6764705882352942,98
[4],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.011196754695506026,1.0,99
[4],0.01,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.0942598979954046,0.6764705882352942,100
[3],0.01,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.11165990741836229,0.6764705882352942,102
[4],0.16,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.0058171885909286776,1.0,104
[4],0.01,0.0,0.0,0.2,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.10149097389025503,0.6764705882352942,105
[4],0.16,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.0029590830757350098,1.0,106
[3],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.011969619676987273,1.0,107
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.001858690851677129,1.0,108
[3],0.01,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.10940166794644804,0.6764705882352942,109
[3],0.01,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.10719845644789242,0.6764705882352942,110
[3],0.01,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.11017937727698235,0.6764705882352942,111
[3],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.06905711465037685,0.7941176470588235,112
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.047929545389119727,0.8823529411764706,113
[4],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.010192203561699193,1.0,114
[4],0.01,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.093567868889685,0.6470588235294118,115
[3],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.008844713730203017,1.0,117
[4],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.01103813807854951,1.0,118
[4],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.04133864902313287,0.8235294117647058,119
[4],0.16,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.002372028942115954,1.0,121
[4],0.01,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.10544533956627634,0.6764705882352942,122
[4],0.16,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.011431439533765684,1.0,123
[4],0.16,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.004891122794707329,1.0,124
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.002217708791831558,1.0,125
[3],0.01,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.07981903050579336,0.6470588235294118,126
[4],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.02281277238452084,1.0,127
[4],0.01,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.11081369403841389,0.6764705882352942,128
[4],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.017202102898205927,0.9411764705882353,130
[3],0.01,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.10591488200977427,0.7058823529411765,131
[4],0.01,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.10700360699641974,0.6764705882352942,132
[4],0.01,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.11007275766418527,0.6764705882352942,133
[4],0.01,0.0,0.0,0.2,0.7,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.10015093112476349,0.6764705882352942,134
[4],0.16,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.003375555296375522,1.0,135
[4],0.01,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.11109891813107395,0.6764705882352942,136
[4],0.01,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.10795896587895855,0.6764705882352942,137
[3],0.01,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.10945140555108568,0.6764705882352942,138
[3],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.00878558361764054,1.0,139
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.006277532270985466,1.0,140
[3],0.16,0.0,0.0,0.05,0.75,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.05890506697400954,0.7352941176470589,141
[3],0.01,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.11155604392496607,0.6764705882352942,142
[3],0.01,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.07975857172997426,0.6470588235294118,144
[3],0.01,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.08353613161867968,0.6764705882352942,145
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.016477873435718434,1.0,146
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.0076358289363687845,1.0,148
[3],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.05813181841198761,0.7941176470588235,149
[3],0.16,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.008277070344908684,1.0,150
[3],0.01,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.09915727082507152,0.6764705882352942,151
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.004334171693701624,1.0,152
[4],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.03169125120779266,0.9411764705882353,153
[3],0.16,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.0037217707651647446,1.0,154
[3],0.01,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.10873945675362727,0.6764705882352942,155
[3],0.01,0.0,0.0,0.2,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.11258956797985024,0.6764705882352942,156
[3],0.01,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.1074805145927667,0.6764705882352942,158
[3],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.004365031121608904,1.0,159
[4],0.01,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,4,glorot,"(-0.1, 0.1)",15,0.1071894203641833,0.6764705882352942,162
[3],0.16,0.0,0.0,0.1,0.7,sigmoid,sgd,0.0,8,he,"(-0.1, 0.1)",15,0.04121062176822481,0.8823529411764706,163
[3],0.01,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.06161468687457991,0.8235294117647058,164
[4],0.01,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.08335191621327138,0.6176470588235294,165
[3],0.01,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.10437646336357316,0.6764705882352942,166
[3],0.01,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.10977956226256742,0.6764705882352942,167
[3],0.01,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,8,glorot,"(-0.5, 0.5)",15,0.10994888434892071,0.6764705882352942,168
[3],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.005941737062808012,1.0,169
[4],0.16,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.00651760386861901,1.0,170
[4],0.16,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.006151281887578124,1.0,172
[3],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,2,he,"(-0.1, 0.1)",15,0.04311478093244669,0.9117647058823529,173
[4],0.16,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.005339864831565852,1.0,175
[3],0.01,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.10847115797392926,0.6764705882352942,176
[3],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,2,glorot,"(-0.5, 0.5)",15,0.009900627134507697,1.0,177
[3],0.16,0.0,0.0,0.1,0.7,sigmoid,sgd,0.0,2,he,"(-0.5, 0.5)",15,0.005986577700170295,1.0,179
[4],0.01,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.1062034139237177,0.6764705882352942,180
[3],0.16,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.0033068527112057496,1.0,181
[3],0.16,0.0,0.0,0.05,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.0025057101161439703,1.0,182
[3],0.16,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,4,he,"(-0.5, 0.5)",15,0.003913184884760364,1.0,183
[4],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,8,he,"(-0.5, 0.5)",15,0.014765960242089456,1.0,184
[3],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,2,glorot,"(-0.1, 0.1)",15,0.007327213550991525,1.0,185
[4],0.01,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,4,he,"(-0.1, 0.1)",15,0.09748995159097029,0.6764705882352942,187
[3],0.01,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,8,glorot,"(-0.1, 0.1)",15,0.10917920439371832,0.6764705882352942,189
[4],0.01,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,4,glorot,"(-0.5, 0.5)",15,0.1082114452005707,0.6764705882352942,190
