Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
44,0.015520,0.9426,0.027143,0.9329
45,0.017566,0.9426,0.024391,0.9306
46,0.015915,0.9508,0.028537,0.9329
47,0.015807,0.9426,0.026227,0.9352
48,0.015528,0.9426,0.025548,0.9259
49,0.016000,0.9508,0.026765,0.9190
50,0.016829,0.9508,0.027258,0.9282
51,0.015077,0.9344,0.028154,0.9213
52,0.014823,0.9590,0.026711,0.9236
53,0.015438,0.9426,0.028746,0.9329
54,0.015508,0.9426,0.024684,0.9306
55,0.016605,0.9426,0.032964,0.9282
56,0.015850,0.9426,0.024459,0.9259
57,0.017104,0.9426,0.026947,0.9306
58,0.015032,0.9508,0.026876,0.9259
59,0.015744,0.9508,0.024950,0.9282
60,0.016025,0.9508,0.027931,0.9259
61,0.015464,0.9590,0.027803,0.9306
62,0.015856,0.9262,0.027265,0.9213
63,0.015219,0.9508,0.029511,0.9329
64,0.016747,0.9426,0.028791,0.9190
65,0.015204,0.9426,0.024695,0.9444
66,0.016313,0.9508,0.027911,0.9306
67,0.014418,0.9426,0.025387,0.9259
68,0.015897,0.9508,0.029859,0.9213
69,0.015621,0.9590,0.024468,0.9329
70,0.015392,0.9426,0.027994,0.9190
71,0.016040,0.9508,0.026119,0.9236
72,0.015529,0.9508,0.027793,0.9213
73,0.014780,0.9590,0.027319,0.9259
74,0.016525,0.9590,0.029968,0.9190
75,0.016300,0.9508,0.024626,0.9329
76,0.015155,0.9426,0.029454,0.9282
77,0.015268,0.9508,0.026464,0.9236
78,0.014771,0.9508,0.029501,0.9329
79,0.015480,0.9508,0.024407,0.9306
80,0.015616,0.9426,0.028634,0.9375
81,0.015242,0.9590,0.027086,0.9329
82,0.015360,0.9426,0.026798,0.9259
83,0.015887,0.9590,0.030375,0.9352
84,0.015749,0.9426,0.028056,0.9282
85,0.016168,0.9508,0.025395,0.9398
86,0.016150,0.9508,0.029127,0.9190
87,0.016730,0.9426,0.030669,0.9329
88,0.016545,0.9508,0.026308,0.9236
89,0.016518,0.9426,0.026235,0.9329
90,0.015190,0.9508,0.027130,0.9306
91,0.015417,0.9508,0.025484,0.9282
92,0.016563,0.9426,0.028490,0.9306
93,0.014870,0.9508,0.026338,0.9236
94,0.015377,0.9508,0.026822,0.9329
95,0.014736,0.9508,0.027130,0.9282
96,0.016426,0.9590,0.029869,0.9213
97,0.015577,0.9590,0.026616,0.9282
98,0.015472,0.9426,0.027349,0.9236
99,0.014485,0.9508,0.028721,0.9259
100,0.015502,0.9508,0.027716,0.9282
1,0.127610,0.4180,0.120740,0.7870
2,0.113513,0.5820,0.085156,0.9630
3,0.082494,0.8607,0.046667,0.9722
4,0.061860,0.8934,0.028563,0.9722
5,0.060948,0.8770,0.025131,0.9722
6,0.051745,0.8934,0.021823,0.9722
7,0.043312,0.9098,0.021195,0.9722
8,0.043759,0.9098,0.022238,0.9722
9,0.041598,0.9180,0.019092,0.9722
10,0.037467,0.9262,0.018300,0.9722
11,0.045746,0.9098,0.020539,0.9722
12,0.049300,0.8770,0.017859,0.9722
13,0.041783,0.9098,0.020709,0.9699
14,0.059087,0.8770,0.019284,0.9722
15,0.043342,0.9098,0.017277,0.9722
16,0.048514,0.9016,0.022117,0.9676
17,0.049811,0.8852,0.022967,0.9676
18,0.032313,0.9262,0.022418,0.9537
19,0.049337,0.8770,0.019552,0.9722
20,0.049138,0.8852,0.013991,0.9838
21,0.030652,0.9344,0.016535,0.9722
22,0.024477,0.9426,0.015505,0.9722
23,0.035828,0.9262,0.012157,0.9722
24,0.030720,0.9180,0.020720,0.9676
25,0.026873,0.9262,0.014541,0.9722
26,0.023241,0.9426,0.017322,0.9722
27,0.026575,0.9344,0.016451,0.9722
28,0.047433,0.8770,0.016165,0.9722
29,0.030076,0.9180,0.013526,0.9722
30,0.031278,0.9098,0.008457,0.9769
31,0.040019,0.8934,0.013963,0.9745
32,0.033499,0.9262,0.015780,0.9722
33,0.027424,0.9426,0.008019,0.9815
34,0.036388,0.9098,0.018092,0.9722
35,0.036320,0.9016,0.016875,0.9722
36,0.036098,0.9098,0.013643,0.9722
37,0.038317,0.9180,0.011782,0.9769
38,0.027156,0.9508,0.009543,0.9815
39,0.032550,0.9180,0.007958,0.9838
40,0.029694,0.9098,0.015460,0.9722
41,0.031800,0.9016,0.015378,0.9722
42,0.035791,0.9016,0.016720,0.9722
43,0.026337,0.9508,0.009128,0.9745
44,0.033651,0.9180,0.022114,0.9722
45,0.030014,0.9344,0.012256,0.9722
46,0.032793,0.9180,0.007609,0.9884
47,0.032916,0.9262,0.010167,0.9769
48,0.034461,0.9016,0.010453,0.9722
49,0.031717,0.9098,0.008532,0.9769
50,0.037783,0.9180,0.015544,0.9722
51,0.022954,0.9426,0.006710,0.9861
52,0.023667,0.9262,0.011309,0.9745
53,0.026110,0.9180,0.012058,0.9722
54,0.026524,0.9180,0.011172,0.9722
55,0.031219,0.9180,0.011496,0.9722
56,0.028369,0.9262,0.012814,0.9722
57,0.025052,0.9426,0.006103,0.9884
58,0.030943,0.9016,0.009707,0.9792
59,0.026497,0.9344,0.006420,0.9884
60,0.028873,0.9180,0.013076,0.9722
61,0.030185,0.9262,0.008061,0.9815
62,0.032633,0.9098,0.008352,0.9815
63,0.028730,0.9344,0.005592,0.9884
64,0.028139,0.9344,0.010402,0.9769
65,0.024304,0.9262,0.008661,0.9815
66,0.033968,0.9098,0.012240,0.9722
67,0.026502,0.9262,0.010102,0.9769
68,0.024233,0.9262,0.016801,0.9722
69,0.024760,0.9262,0.007464,0.9861
70,0.029586,0.9180,0.014483,0.9722
71,0.022305,0.9426,0.006922,0.9861
72,0.030635,0.9262,0.007362,0.9861
73,0.031056,0.9098,0.010980,0.9769
74,0.032945,0.9262,0.008205,0.9861
75,0.029420,0.9262,0.010604,0.9792
76,0.029255,0.9180,0.014032,0.9722
77,0.027438,0.9016,0.016104,0.9722
78,0.036347,0.8934,0.012980,0.9722
79,0.029662,0.9262,0.006462,0.9861
80,0.035532,0.9016,0.007996,0.9861
81,0.029143,0.9016,0.008819,0.9861
82,0.026209,0.9262,0.011840,0.9769
83,0.030447,0.9180,0.010266,0.9815
84,0.027281,0.9262,0.010928,0.9769
85,0.033228,0.8934,0.012337,0.9722
86,0.026474,0.9262,0.008237,0.9861
87,0.023479,0.9426,0.008114,0.9861
88,0.032923,0.9098,0.012718,0.9722
89,0.040752,0.8852,0.012031,0.9745
90,0.035301,0.8852,0.011911,0.9745
91,0.046504,0.8770,0.012607,0.9745
92,0.030557,0.9344,0.010462,0.9792
93,0.031701,0.9016,0.013547,0.9722
94,0.033471,0.9016,0.018594,0.9722
95,0.025761,0.8852,0.011977,0.9745
96,0.026534,0.9180,0.011215,0.9769
97,0.021091,0.9262,0.013334,0.9722
98,0.029848,0.9098,0.013210,0.9722
99,0.032064,0.9098,0.015864,0.9722
100,0.024799,0.9262,0.008844,0.9815
1,0.127610,0.4180,0.120740,0.7870
2,0.113513,0.5820,0.085156,0.9630
3,0.082494,0.8607,0.046667,0.9722
4,0.061860,0.8934,0.028563,0.9722
5,0.060948,0.8770,0.025131,0.9722
6,0.051745,0.8934,0.021823,0.9722
7,0.043312,0.9098,0.021195,0.9722
8,0.043759,0.9098,0.022238,0.9722
9,0.041598,0.9180,0.019092,0.9722
10,0.037467,0.9262,0.018300,0.9722
11,0.045746,0.9098,0.020539,0.9722
12,0.049300,0.8770,0.017859,0.9722
13,0.041783,0.9098,0.020709,0.9699
14,0.059087,0.8770,0.019284,0.9722
15,0.043342,0.9098,0.017277,0.9722
16,0.048514,0.9016,0.022117,0.9676
17,0.049811,0.8852,0.022967,0.9676
18,0.032313,0.9262,0.022418,0.9537
19,0.049337,0.8770,0.019552,0.9722
20,0.049138,0.8852,0.013991,0.9838
21,0.030652,0.9344,0.016535,0.9722
22,0.024477,0.9426,0.015505,0.9722
23,0.035828,0.9262,0.012157,0.9722
24,0.030720,0.9180,0.020720,0.9676
25,0.026873,0.9262,0.014541,0.9722
26,0.023241,0.9426,0.017322,0.9722
27,0.026575,0.9344,0.016451,0.9722
28,0.047433,0.8770,0.016165,0.9722
29,0.030076,0.9180,0.013526,0.9722
30,0.031278,0.9098,0.008457,0.9769
31,0.040019,0.8934,0.013963,0.9745
32,0.033499,0.9262,0.015780,0.9722
33,0.027424,0.9426,0.008019,0.9815
34,0.036388,0.9098,0.018092,0.9722
35,0.036320,0.9016,0.016875,0.9722
36,0.036098,0.9098,0.013643,0.9722
37,0.038317,0.9180,0.011782,0.9769
38,0.027156,0.9508,0.009543,0.9815
39,0.032550,0.9180,0.007958,0.9838
40,0.029694,0.9098,0.015460,0.9722
41,0.031800,0.9016,0.015378,0.9722
42,0.035791,0.9016,0.016720,0.9722
43,0.026337,0.9508,0.009128,0.9745
44,0.033651,0.9180,0.022114,0.9722
45,0.030014,0.9344,0.012256,0.9722
46,0.032793,0.9180,0.007609,0.9884
47,0.032916,0.9262,0.010167,0.9769
48,0.034461,0.9016,0.010453,0.9722
49,0.031717,0.9098,0.008532,0.9769
50,0.037783,0.9180,0.015544,0.9722
51,0.022954,0.9426,0.006710,0.9861
52,0.023667,0.9262,0.011309,0.9745
53,0.026110,0.9180,0.012058,0.9722
54,0.026524,0.9180,0.011172,0.9722
55,0.031219,0.9180,0.011496,0.9722
56,0.028369,0.9262,0.012814,0.9722
57,0.025052,0.9426,0.006103,0.9884
58,0.030943,0.9016,0.009707,0.9792
59,0.026497,0.9344,0.006420,0.9884
60,0.028873,0.9180,0.013076,0.9722
61,0.030185,0.9262,0.008061,0.9815
62,0.032633,0.9098,0.008352,0.9815
63,0.028730,0.9344,0.005592,0.9884
64,0.028139,0.9344,0.010402,0.9769
65,0.024304,0.9262,0.008661,0.9815
66,0.033968,0.9098,0.012240,0.9722
67,0.026502,0.9262,0.010102,0.9769
68,0.024233,0.9262,0.016801,0.9722
69,0.024760,0.9262,0.007464,0.9861
70,0.029586,0.9180,0.014483,0.9722
71,0.022305,0.9426,0.006922,0.9861
72,0.030635,0.9262,0.007362,0.9861
73,0.031056,0.9098,0.010980,0.9769
74,0.032945,0.9262,0.008205,0.9861
75,0.029420,0.9262,0.010604,0.9792
76,0.029255,0.9180,0.014032,0.9722
77,0.027438,0.9016,0.016104,0.9722
78,0.036347,0.8934,0.012980,0.9722
79,0.029662,0.9262,0.006462,0.9861
80,0.035532,0.9016,0.007996,0.9861
81,0.029143,0.9016,0.008819,0.9861
82,0.026209,0.9262,0.011840,0.9769
83,0.030447,0.9180,0.010266,0.9815
84,0.027281,0.9262,0.010928,0.9769
85,0.033228,0.8934,0.012337,0.9722
86,0.026474,0.9262,0.008237,0.9861
87,0.023479,0.9426,0.008114,0.9861
