n_hidden,learning_rate,reg_lambda,l1_lambda,dropout_rate,momentum,activation,optimizer,lr_decay,batch_size,weight_init,init_range,patience,val_loss,val_accuracy
[4],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.1, 0.1)",15,0.021844374373850898,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.6500000000000001,2,gaussian,"(-0.5, 0.5)",15,0.02109313714390035,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.6500000000000001,2,gaussian,"(-0.1, 0.1)",15,0.022966921401723156,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.6500000000000001,4,gaussian,"(-0.5, 0.5)",15,0.02076118881568818,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.6500000000000001,4,gaussian,"(-0.1, 0.1)",15,0.021921652812597375,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.55,2,gaussian,"(-0.5, 0.5)",15,0.021234103469079908,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.55,2,gaussian,"(-0.1, 0.1)",15,0.02358743756940046,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.55,4,gaussian,"(-0.5, 0.5)",15,0.020725137665449568,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.55,4,gaussian,"(-0.1, 0.1)",15,0.021984448978965423,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.7000000000000002,2,gaussian,"(-0.5, 0.5)",15,0.021035214282763264,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.7000000000000002,2,gaussian,"(-0.1, 0.1)",15,0.022756441092934426,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.7000000000000002,4,gaussian,"(-0.5, 0.5)",15,0.020846678576251998,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.7000000000000002,4,gaussian,"(-0.1, 0.1)",15,0.02189497125473334,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.5, 0.5)",15,0.021961486930839654,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.1, 0.1)",15,0.021184011307869635,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.03611663673533929,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.0271476330091461,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.8000000000000003,2,gaussian,"(-0.5, 0.5)",15,0.02383581389958182,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.8000000000000003,2,gaussian,"(-0.1, 0.1)",15,0.021297323264038586,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.5, 0.5)",15,0.05222401705382885,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.1, 0.1)",15,0.03910273704077957,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.6500000000000001,2,gaussian,"(-0.5, 0.5)",15,0.022391506744637038,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.6500000000000001,2,gaussian,"(-0.1, 0.1)",15,0.02120830807431033,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.6500000000000001,4,gaussian,"(-0.5, 0.5)",15,0.03976924360811943,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.6500000000000001,4,gaussian,"(-0.1, 0.1)",15,0.02943150469359618,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.55,2,gaussian,"(-0.5, 0.5)",15,0.02157292167908953,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.55,2,gaussian,"(-0.1, 0.1)",15,0.021149131125758048,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.55,4,gaussian,"(-0.5, 0.5)",15,0.032790439249974566,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.55,4,gaussian,"(-0.1, 0.1)",15,0.02529408219956383,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.7000000000000002,2,gaussian,"(-0.5, 0.5)",15,0.022849003154238795,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.7000000000000002,2,gaussian,"(-0.1, 0.1)",15,0.02122785543154751,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.7000000000000002,4,gaussian,"(-0.5, 0.5)",15,0.04370618799136245,0.9583333333333334
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.7000000000000002,4,gaussian,"(-0.1, 0.1)",15,0.03218052196038198,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.5, 0.5)",15,0.02120605291777938,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.1, 0.1)",15,0.021526258479395557,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.022057027486418763,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.021681094213680138,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.8000000000000003,2,gaussian,"(-0.5, 0.5)",15,0.021601071085017673,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.5, 0.5)",15,0.025126745090331654,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.6500000000000001,2,gaussian,"(-0.5, 0.5)",15,0.02128354202660933,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.6500000000000001,4,gaussian,"(-0.5, 0.5)",15,0.022665296172981558,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.5, 0.5)",15,0.02330375403351778,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.1, 0.1)",15,0.02134093544591345,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.04168374518397407,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.04619740804285821,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.8000000000000003,2,gaussian,"(-0.5, 0.5)",15,0.02527116924841478,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.8000000000000003,2,gaussian,"(-0.1, 0.1)",15,0.02198996278139262,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.5, 0.5)",15,0.0571472956246343,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.1, 0.1)",15,0.06736926592255991,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.6500000000000001,2,gaussian,"(-0.5, 0.5)",15,0.023726120727394915,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.6500000000000001,2,gaussian,"(-0.1, 0.1)",15,0.021447609641538842,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.6500000000000001,4,gaussian,"(-0.5, 0.5)",15,0.04538069851802031,0.9583333333333334
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.6500000000000001,4,gaussian,"(-0.1, 0.1)",15,0.05167056034640349,0.9583333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.7500000000000002,2,gaussian,"(-0.5, 0.5)",15,0.0658397367617357,0.8333333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.5, 0.5)",15,0.06910741672241409,0.875
[4],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.8500000000000003,2,gaussian,"(-0.5, 0.5)",15,0.06537643197598869,0.8333333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.8500000000000003,2,gaussian,"(-0.1, 0.1)",15,0.0635235302895993,0.7916666666666666
[4],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.5, 0.5)",15,0.0710956953474023,0.875
[4],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.1, 0.1)",15,0.059433177070900435,0.875
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.5, 0.5)",15,0.06391296672206044,0.8333333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.1, 0.1)",15,0.06246178343113843,0.8333333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.06948909033447111,0.875
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.05963186201857209,0.875
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.7500000000000002,2,gaussian,"(-0.5, 0.5)",15,0.06360285394617425,0.875
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.5, 0.5)",15,0.0737617510122141,0.875
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.8500000000000003,2,gaussian,"(-0.5, 0.5)",15,0.06372993258582803,0.875
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.8500000000000003,2,gaussian,"(-0.1, 0.1)",15,0.060992313318425175,0.8333333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.5, 0.5)",15,0.07659293905444638,0.875
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.1, 0.1)",15,0.06093126666101956,0.875
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.8000000000000003,2,gaussian,"(-0.5, 0.5)",15,0.06363596826872343,0.875
[4],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.5, 0.5)",15,0.07518015075452393,0.875
[4],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.5, 0.5)",15,0.06279724992284678,0.875
[4],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.1, 0.1)",15,0.06048050735094551,0.8333333333333334
[4],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.07386082237260548,0.875
[4],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.0616150863338081,0.875
[4],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.7500000000000002,2,gaussian,"(-0.5, 0.5)",15,0.06337609223433512,0.875
[4],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.5, 0.5)",15,0.07971431049631608,0.875
[4],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.8500000000000003,2,gaussian,"(-0.5, 0.5)",15,0.06410403783598562,0.875
[4],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.8500000000000003,2,gaussian,"(-0.1, 0.1)",15,0.05962492281357782,0.875
[4],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.5, 0.5)",15,0.0836547728761274,0.875
[4],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.1, 0.1)",15,0.06707900330744827,0.875
[4],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.8000000000000003,2,gaussian,"(-0.5, 0.5)",15,0.06371317428014288,0.875
[4],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.5, 0.5)",15,0.08168715248747034,0.875
[4],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.5, 0.5)",15,0.06189568416570638,0.8333333333333334
[4],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.1, 0.1)",15,0.0629773860247092,0.7916666666666666
[4],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.06314844128570453,0.875
[4],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.05962844237027068,0.8333333333333334
[4],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.7500000000000002,2,gaussian,"(-0.5, 0.5)",15,0.06255695010441022,0.8333333333333334
[4],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.7500000000000002,2,gaussian,"(-0.1, 0.1)",15,0.061819723436091344,0.7916666666666666
[4],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.5, 0.5)",15,0.06585390067437356,0.875
[4],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.1, 0.1)",15,0.05909662210078057,0.8333333333333334
[4],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.8500000000000003,2,gaussian,"(-0.5, 0.5)",15,0.06282165446696714,0.8333333333333334
[4],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.8500000000000003,2,gaussian,"(-0.1, 0.1)",15,0.06125361356288369,0.7916666666666666
[4],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.5, 0.5)",15,0.06750051429160452,0.875
[4],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.1, 0.1)",15,0.0588291215765149,0.8333333333333334
[4],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.8000000000000003,2,gaussian,"(-0.5, 0.5)",15,0.06271489943938825,0.8333333333333334
[4],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.8000000000000003,2,gaussian,"(-0.1, 0.1)",15,0.06151825502234997,0.7916666666666666
[4],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.5, 0.5)",15,0.06667437358253658,0.875
[4],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.1, 0.1)",15,0.058953055344710965,0.8333333333333334
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.5, 0.5)",15,0.06117897131116725,0.8333333333333334
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.1, 0.1)",15,0.06119521748078282,0.8333333333333334
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.06536803927443746,0.875
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.05875792534595505,0.875
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.7500000000000002,2,gaussian,"(-0.5, 0.5)",15,0.06137740368332507,0.875
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.7500000000000002,2,gaussian,"(-0.1, 0.1)",15,0.06078679401106579,0.8333333333333334
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.5, 0.5)",15,0.06954230689577574,0.875
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.1, 0.1)",15,0.058724465970396905,0.875
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.8500000000000003,2,gaussian,"(-0.5, 0.5)",15,0.06149508397669681,0.875
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.8500000000000003,2,gaussian,"(-0.1, 0.1)",15,0.060721309669496716,0.875
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.5, 0.5)",15,0.0724128777323682,0.875
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.1, 0.1)",15,0.05885226856218709,0.875
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.8000000000000003,2,gaussian,"(-0.5, 0.5)",15,0.06143373760524703,0.875
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.8000000000000003,2,gaussian,"(-0.1, 0.1)",15,0.06073250957633149,0.875
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.5, 0.5)",15,0.07096289793353408,0.875
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.1, 0.1)",15,0.058771462682117526,0.875
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.5, 0.5)",15,0.061550029767897176,0.875
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.1, 0.1)",15,0.0598073354453477,0.8333333333333334
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.06992399698178843,0.875
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.05897420143016565,0.875
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.7500000000000002,2,gaussian,"(-0.5, 0.5)",15,0.061769882275763965,0.875
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.7500000000000002,2,gaussian,"(-0.1, 0.1)",15,0.05930439996198276,0.875
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.5, 0.5)",15,0.07609996762843736,0.875
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.1, 0.1)",15,0.0595342026233136,0.875
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.8500000000000003,2,gaussian,"(-0.5, 0.5)",15,0.06219587254756553,0.875
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.8500000000000003,2,gaussian,"(-0.1, 0.1)",15,0.059317660141923335,0.875
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.5, 0.5)",15,0.08044090107074389,0.875
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.1, 0.1)",15,0.06033006148245527,0.875
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.8000000000000003,2,gaussian,"(-0.5, 0.5)",15,0.06196113316039447,0.875
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.8000000000000003,2,gaussian,"(-0.1, 0.1)",15,0.05927173783990203,0.875
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.5, 0.5)",15,0.07826116333157895,0.875
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.1, 0.1)",15,0.05988518501347053,0.875
[3],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.5, 0.5)",15,0.06319698435406738,0.7916666666666666
[3],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.1, 0.1)",15,0.06127231811338866,0.8333333333333334
[3],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.05936909120036276,0.8333333333333334
[3],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.058796587085726826,0.8333333333333334
[3],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.7500000000000002,2,gaussian,"(-0.5, 0.5)",15,0.062115885315498436,0.7916666666666666
[3],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.5, 0.5)",15,0.05897547936301498,0.875
[3],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.8500000000000003,2,gaussian,"(-0.5, 0.5)",15,0.061532395422023406,0.8333333333333334
[3],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.8500000000000003,2,gaussian,"(-0.1, 0.1)",15,0.0595577985187857,0.7916666666666666
[3],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.5, 0.5)",15,0.058826082915510246,0.875
[3],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.1, 0.1)",15,0.05786467290210326,0.875
[3],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.8000000000000003,2,gaussian,"(-0.5, 0.5)",15,0.06180291748697181,0.8333333333333334
[3],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.5, 0.5)",15,0.05888866255558848,0.875
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.5, 0.5)",15,0.06058678367029676,0.8333333333333334
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.1, 0.1)",15,0.059186376189815704,0.8333333333333334
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.05873105365259742,0.875
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.05757221409153821,0.875
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.7500000000000002,2,gaussian,"(-0.5, 0.5)",15,0.0600533479282499,0.8333333333333334
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.5, 0.5)",15,0.05929102198270991,0.875
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.8500000000000003,2,gaussian,"(-0.5, 0.5)",15,0.05974588147351351,0.8333333333333334
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.8500000000000003,2,gaussian,"(-0.1, 0.1)",15,0.05827741556868352,0.8333333333333334
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.5, 0.5)",15,0.06024863245258064,0.875
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.1, 0.1)",15,0.05703374541934974,0.875
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.8000000000000003,2,gaussian,"(-0.5, 0.5)",15,0.059894115063322095,0.8333333333333334
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.8000000000000003,4,gaussian,"(-0.5, 0.5)",15,0.05968685386351918,0.875
[3],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.5, 0.5)",15,0.0595470288098201,0.8333333333333334
[3],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.6000000000000001,2,gaussian,"(-0.1, 0.1)",15,0.05837222150273807,0.8333333333333334
[3],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.5, 0.5)",15,0.06078675786736623,0.875
[3],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.6000000000000001,4,gaussian,"(-0.1, 0.1)",15,0.05705257679038148,0.875
[3],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.7500000000000002,2,gaussian,"(-0.5, 0.5)",15,0.05908698127437081,0.8333333333333334
[3],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.7500000000000002,4,gaussian,"(-0.5, 0.5)",15,0.06874963267690797,0.8333333333333334
[3],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.8500000000000003,2,gaussian,"(-0.5, 0.5)",15,0.05886411087110482,0.875
[3],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.8500000000000003,2,gaussian,"(-0.1, 0.1)",15,0.0575513714476105,0.875
[3],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.8500000000000003,4,gaussian,"(-0.5, 0.5)",15,0.07918518544730813,0.8333333333333334
