n_hidden,learning_rate,reg_lambda,l1_lambda,dropout_rate,momentum,activation,optimizer,lr_decay,batch_size,weight_init,init_range,patience,val_loss,val_accuracy,trial_number
[4],0.01,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.0873329674690912,0.8,200
[4],0.16,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.03173917055186462,0.88,1
[4],0.01,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.07242297514651282,0.72,2
[4],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.08619730054759243,0.72,3
[4],0.16,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.004689067203638299,1.0,4
[4],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.019900501403763246,1.0,5
[4],0.16,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.0039102403856704345,1.0,6
[3],0.01,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.12387908121547837,0.48,7
[4],0.01,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.12423370322058874,0.48,8
[3],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.07396180446008987,0.84,9
[4],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.02735452485175273,0.92,10
[4],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.05898411802258591,0.8,12
[3],0.16,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.04562092527516509,0.84,13
[4],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.04142105904528685,0.88,14
[4],0.16,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.06828771317011512,0.76,15
[4],0.01,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.08490540821491338,0.64,16
[4],0.01,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.08333716644987398,0.68,17
[4],0.16,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.058194026102769275,0.8,18
[4],0.01,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.07947600825797173,0.68,19
[4],0.01,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.07438938493968511,0.76,22
[4],0.01,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.12496052904202946,0.44,23
[3],0.01,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.12549923155372344,0.44,24
[3],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.07560767185723867,0.84,30
[4],0.01,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.12479427370408418,0.48,31
[3],0.01,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.08074313814134067,0.72,32
[3],0.01,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.07565365889770403,0.68,33
[4],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.05162258369713858,0.8,35
[3],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.04774989233783356,0.84,37
[4],0.16,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.015464348167931933,1.0,39
[4],0.16,0.0,0.0,0.2,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.011054334715577797,1.0,40
[4],0.01,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.11657430487401894,0.52,41
[3],0.16,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.045700571826894014,0.92,42
[3],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.009284948415600328,1.0,43
[3],0.01,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.10374473002459775,0.76,44
[4],0.16,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.014655819072147646,1.0,48
[3],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.07461179791722392,0.8,49
[3],0.01,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.12499681610519967,0.44,51
[4],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.002707229314736451,1.0,53
[4],0.01,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.11743667221100962,0.68,56
[4],0.01,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.09350599744400583,0.64,57
[3],0.01,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.07489001340644125,0.76,58
[3],0.16,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.005869801131914405,1.0,59
[3],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.060575412722681715,0.92,60
[4],0.16,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.009844550759869715,1.0,61
[4],0.01,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.11213472467281975,0.56,62
[3],0.01,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.12453041964081749,0.44,63
[4],0.01,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.08194050017757357,0.68,64
[3],0.01,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.12431872830985108,0.56,65
[3],0.01,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.11441312335121333,0.64,66
[4],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.04164676261759971,0.96,67
[3],0.16,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.00783136234675027,1.0,68
[4],0.01,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.12414448870413403,0.52,70
[4],0.01,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.08285761065748502,0.64,72
[3],0.01,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.11258289671175145,0.68,74
[3],0.16,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.032501955513619285,0.84,75
[4],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.058981084039996315,0.84,77
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.014070909656003532,1.0,78
[4],0.16,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.05211872485900835,0.84,79
[4],0.01,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.06126636498158715,0.84,80
[3],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.013414097516172625,1.0,81
[4],0.16,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.07397418473847975,0.72,82
[3],0.16,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.03398061000340464,0.84,83
[4],0.01,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.06351747031554915,0.84,84
[4],0.01,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.08036848913258568,0.68,85
[3],0.01,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.07268965675977307,0.72,87
[3],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.00318198069430114,1.0,93
[3],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.03463183466059776,0.84,96
[4],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.009411214793571711,1.0,97
[3],0.01,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.09313242673955874,0.68,98
[4],0.16,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.06234490205162947,0.84,101
[3],0.01,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.07497311042026017,0.68,102
[4],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.009926254247175177,1.0,103
[4],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.05245816802215027,0.92,106
[4],0.01,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.11465177757668561,0.64,111
[4],0.16,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.05228475952207482,0.84,112
[3],0.01,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.11357893661393804,0.76,113
[3],0.01,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.08876408788678423,0.64,114
[3],0.16,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.010878077054494107,1.0,115
[3],0.01,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.12372612794224992,0.6,116
[4],0.01,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.11329356910094251,0.68,117
[4],0.01,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.09969811196527151,0.64,119
[4],0.01,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.12359667458083068,0.6,120
[3],0.16,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.010836490495779704,0.96,121
[3],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.06719318111171409,0.8,124
[4],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.0049193595976776945,1.0,126
[3],0.01,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.10548255161034235,0.76,127
[4],0.01,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.08115210856711723,0.68,128
[4],0.01,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.12009753434236313,0.56,130
[3],0.01,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.07843419727895883,0.68,131
[4],0.16,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.02740987029696916,0.88,132
[3],0.01,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.12183132371744153,0.6,134
[4],0.16,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.011006298393295677,1.0,135
[3],0.01,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.08646882427371488,0.72,136
[3],0.01,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.06662613243057575,0.72,137
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.007247624485299964,1.0,138
[3],0.01,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.12446736517194802,0.44,139
[4],0.01,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.11503863620690925,0.64,140
[3],0.01,0.0,0.0,0.0,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.08808812848751627,0.72,141
[4],0.01,0.0,0.0,0.1,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.12475098426441054,0.44,143
[4],0.01,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.07834070580360816,0.64,145
[4],0.16,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.014171433270212204,1.0,146
[3],0.01,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.11324049124136587,0.68,147
[3],0.01,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.0812512898311445,0.64,149
[3],0.16,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.007478946778600536,1.0,150
[4],0.01,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.08230377684776662,0.72,151
[4],0.01,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.12022573005008122,0.6,152
[3],0.01,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.0730969724443908,0.72,153
[3],0.01,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.06561925144281805,0.84,155
[4],0.01,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.08252746893706617,0.68,156
[3],0.01,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.08140465982007256,0.8,157
[3],0.01,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.12562434355110624,0.44,158
[4],0.01,0.0,0.0,0.05,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.1170170264753489,0.68,162
[4],0.16,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.019061344873051292,1.0,163
[3],0.16,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.015126103807793221,1.0,164
[3],0.01,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.07663893835478153,0.72,165
[3],0.01,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.11473521506746608,0.68,167
[3],0.16,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.027822548456376325,0.84,168
[4],0.16,0.0,0.0,0.05,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.0015039062541843716,1.0,169
[4],0.01,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.12014300567609086,0.56,171
[3],0.16,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.033900741782281904,0.92,172
[3],0.16,0.0,0.0,0.05,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.005911611049773201,1.0,173
[3],0.16,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.04023662879644651,0.92,174
[3],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.03001570125424932,0.92,176
[3],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.00998704821161328,1.0,177
[3],0.01,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.12475780010388887,0.44,179
[3],0.01,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.12380441423224595,0.6,181
[4],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.00830174874122994,1.0,182
[4],0.01,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.08118747702326017,0.64,183
[3],0.01,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.08884785921186401,0.72,186
[4],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.032377089341322544,0.88,188
[4],0.16,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.04482795174676757,0.84,192
[4],0.01,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.08280526481565667,0.64,194
[3],0.01,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.1245419509268223,0.44,195
[3],0.16,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.009136469974182075,0.96,196
[4],0.01,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.10558702961564165,0.68,197
[4],0.16,0.0,0.0,0.25,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.024368055795836736,0.92,198
[4],0.01,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.1195368679711028,0.64,1
[3],0.01,0.0,0.0,0.25,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.12806280067574632,0.4,2
[4],0.16,0.0,0.0,0.2,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.05574932733056851,0.88,4
[3],0.16,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.014142035495199951,1.0,8
[3],0.16,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.004754580022478205,1.0,9
[4],0.01,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.08373086885216223,0.76,10
[3],0.16,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.07684399471585653,0.84,11
[4],0.16,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.03128410382336449,0.88,12
[4],0.01,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.09417856457040966,0.72,13
[4],0.01,0.0,0.0,0.05,0.8,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.08510076610292552,0.76,14
[3],0.16,0.0,0.0,0.2,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.056120204456709157,0.88,17
[4],0.16,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.02711775274101891,0.96,20
[4],0.16,0.0,0.0,0.0,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.02890642771468745,0.92,23
[4],0.01,0.0,0.0,0.1,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.11889158810457873,0.68,24
[3],0.01,0.0,0.0,0.1,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.12775360549440437,0.4,27
[3],0.16,0.0,0.0,0.05,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.06867760579636192,0.84,28
[3],0.01,0.0,0.0,0.15000000000000002,0.8,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.12837252852781444,0.4,29
[3],0.16,0.0,0.0,0.15000000000000002,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.015103781348742405,1.0,33
[4],0.01,0.0,0.0,0.25,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.12854527519186565,0.36,34
[3],0.16,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.044975148103465805,0.88,35
[3],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.06974997771549866,0.8,36
[4],0.16,0.0,0.0,0.0,0.75,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.07955898137184528,0.8,40
[4],0.16,0.0,0.0,0.15000000000000002,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.008259758106741281,1.0,42
[3],0.01,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.10143271310349389,0.72,44
[3],0.01,0.0,0.0,0.2,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.0976336502616164,0.72,47
[4],0.16,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.06754431508611385,0.8,48
[3],0.16,0.0,0.0,0.15000000000000002,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.07588762522826718,0.84,49
[3],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.0258302572710794,0.88,50
[3],0.16,0.0,0.0,0.1,0.8500000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.06570639700639078,0.84,51
[4],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.05729814448616248,0.84,52
[4],0.16,0.0,0.0,0.05,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.1, 0.1)",15,0.03735203010202,0.88,56
[3],0.01,0.0,0.0,0.1,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.12816054383658482,0.4,59
[4],0.01,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.0996919836357721,0.72,61
[4],0.01,0.0,0.0,0.0,0.8500000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.08086126068409001,0.76,62
[3],0.16,0.0,0.0,0.2,0.8500000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.06699301087538637,0.84,65
[4],0.01,0.0,0.0,0.25,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.12103548927164443,0.64,66
[3],0.16,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,2,gaussian,"(-0.5, 0.5)",15,0.06035613483245778,0.84,67
[4],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.0736772617593541,0.84,68
[4],0.01,0.0,0.0,0.1,0.7,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.1290603255409366,0.48,71
[3],0.01,0.0,0.0,0.15000000000000002,0.75,sigmoid,sgd,0.0,4,gaussian,"(-0.1, 0.1)",15,0.12701830623088328,0.4,72
[3],0.16,0.0,0.0,0.25,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.06918729111426854,0.84,76
[4],0.01,0.0,0.0,0.1,0.9000000000000001,sigmoid,sgd,0.0,4,gaussian,"(-0.5, 0.5)",15,0.08914278173182622,0.72,77
[4],0.01,0.0,0.0,0.0,0.9000000000000001,sigmoid,sgd,0.0,8,gaussian,"(-0.5, 0.5)",15,0.11999923577052327,0.64,78
[3],0.01,0.0,0.0,0.1,0.7,sigmoid,sgd,0.0,2,gaussian,"(-0.1, 0.1)",15,0.11824457501140899,0.68,81
