n_hidden,learning_rate,reg_lambda,l1_lambda,dropout_rate,momentum,activation,optimizer,lr_decay,batch_size,weight_init,init_range,patience,val_loss,val_accuracy,trial_number
[4],0.16999999999999998,0.004,0.006,0.05,0.2,sigmoid,adam,0.02,8,xavier,"(-0.5, 0.5)",20,0.06452049886690352,0.96,53
[3],0.08999999999999998,0.01,0.002,0.0,0.30000000000000004,tanh,adam,0.03,64,gaussian,"(-0.1, 0.1)",30,0.08959931468267032,0.84,54
[5],0.03,0.016,0.004,0.25,0.4,sigmoid,adam,0.03,32,range,"(-0.7, 0.7)",20,0.11370204617163505,0.76,55
[5],0.12999999999999998,0.006,0.008,0.15000000000000002,0.5,tanh,adam,0.03,8,range,"(-0.1, 0.1)",20,0.043251048189459525,1.0,56
[4],0.06999999999999999,0.002,0.008,0.25,0.4,sigmoid,sgd,0.01,16,he,"(-0.7, 0.7)",30,0.11315717359188478,0.68,57
[3],0.06999999999999999,0.012,0.004,0.25,0.1,tanh,adam,0.03,16,range,"(-0.1, 0.1)",30,0.07566921016257971,0.8,58
[6],0.01,0.006,0.0,0.05,0.2,sigmoid,sgd,0.04,16,gaussian,"(-0.1, 0.1)",20,0.12711832777802307,0.4,59
[4],0.16999999999999998,0.012,0.008,0.2,0.0,tanh,sgd,0.01,64,range,"(-0.5, 0.5)",20,0.08922746292810597,0.8,60
[4],0.06999999999999999,0.012,0.008,0.05,0.2,tanh,sgd,0.02,64,range,"(-0.7, 0.7)",20,0.10398825534091251,0.84,61
[4],0.12999999999999998,0.012,0.002,0.0,0.0,sigmoid,adam,0.01,8,xavier,"(-0.5, 0.5)",30,0.0969784358726763,1.0,62
[3],0.16999999999999998,0.016,0.0,0.0,0.7000000000000001,sigmoid,sgd,0.03,64,he,"(-0.1, 0.1)",30,0.12538795262109542,0.52,63
[6],0.06999999999999999,0.014,0.006,0.1,0.1,tanh,sgd,0.02,64,xavier,"(-0.1, 0.1)",20,0.11616844948696065,0.72,64
[6],0.08999999999999998,0.006,0.0,0.25,0.0,sigmoid,sgd,0.03,16,he,"(-0.5, 0.5)",20,0.122572667949528,0.64,65
[3],0.049999999999999996,0.012,0.008,0.1,0.4,tanh,adam,0.04,32,glorot,"(-0.1, 0.1)",20,0.08218878824230957,0.8,66
[6],0.049999999999999996,0.01,0.008,0.2,0.7000000000000001,tanh,adam,0.04,32,glorot,"(-0.7, 0.7)",20,0.07361461858258203,0.88,67
[3],0.06999999999999999,0.014,0.002,0.0,0.30000000000000004,tanh,adam,0.04,8,xavier,"(-0.5, 0.5)",30,0.04092300046085441,1.0,68
[3],0.03,0.004,0.006,0.2,0.6000000000000001,sigmoid,sgd,0.02,16,he,"(-0.1, 0.1)",30,0.12969765685741608,0.4,69
[3],0.12999999999999998,0.012,0.008,0.25,0.8,tanh,sgd,0.01,64,glorot,"(-0.1, 0.1)",20,0.08477187865394667,0.84,70
[5],0.06999999999999999,0.0,0.008,0.2,0.8,sigmoid,sgd,0.0,32,xavier,"(-0.7, 0.7)",20,0.10704033856746992,0.76,71
[4],0.03,0.008,0.006,0.1,0.6000000000000001,tanh,sgd,0.04,8,gaussian,"(-0.1, 0.1)",30,0.0815164797589192,0.76,72
[5],0.16999999999999998,0.018000000000000002,0.004,0.1,0.4,sigmoid,sgd,0.03,64,range,"(-0.1, 0.1)",20,0.12728840573042813,0.4,73
[4],0.12999999999999998,0.016,0.0,0.2,0.1,tanh,adam,0.0,32,range,"(-0.7, 0.7)",20,0.07249630492045245,1.0,74
[6],0.12999999999999998,0.018000000000000002,0.006,0.05,0.5,tanh,adam,0.04,8,glorot,"(-0.1, 0.1)",20,0.07001871522898187,1.0,75
[3],0.12999999999999998,0.006,0.002,0.1,0.6000000000000001,tanh,sgd,0.02,16,he,"(-0.1, 0.1)",20,0.045328398708294464,0.92,76
[5],0.03,0.016,0.002,0.15000000000000002,0.5,tanh,sgd,0.04,32,xavier,"(-0.7, 0.7)",30,0.1185023231201101,0.64,77
[4],0.15,0.006,0.002,0.25,0.30000000000000004,tanh,sgd,0.01,16,xavier,"(-0.7, 0.7)",20,0.061471503877244316,0.88,78
[4],0.03,0.002,0.0,0.25,0.7000000000000001,sigmoid,sgd,0.03,32,range,"(-0.5, 0.5)",20,0.12223529421045239,0.52,79
[5],0.15,0.004,0.008,0.1,0.6000000000000001,sigmoid,sgd,0.0,64,glorot,"(-0.7, 0.7)",20,0.11657816945893973,0.8,80
[5],0.12999999999999998,0.004,0.006,0.0,0.8,tanh,adam,0.0,8,xavier,"(-0.5, 0.5)",30,0.06433016257868375,1.0,81
[3],0.10999999999999997,0.01,0.008,0.1,0.2,tanh,sgd,0.02,64,range,"(-0.5, 0.5)",20,0.12389486739914371,0.6,82
[4],0.15,0.012,0.002,0.15000000000000002,0.5,tanh,adam,0.02,64,xavier,"(-0.7, 0.7)",20,0.06067034718445426,1.0,83
[4],0.03,0.008,0.002,0.2,0.6000000000000001,tanh,sgd,0.01,16,glorot,"(-0.1, 0.1)",20,0.07544055013549447,0.8,84
[6],0.15,0.004,0.008,0.2,0.5,tanh,adam,0.02,8,glorot,"(-0.1, 0.1)",30,0.051839819311727785,1.0,85
[4],0.01,0.006,0.004,0.15000000000000002,0.1,tanh,adam,0.02,32,he,"(-0.7, 0.7)",30,0.08528241346662166,0.76,86
[5],0.10999999999999997,0.0,0.006,0.0,0.5,sigmoid,sgd,0.02,32,he,"(-0.7, 0.7)",30,0.11699065703567887,0.8,87
[6],0.15,0.002,0.006,0.2,0.4,tanh,sgd,0.01,32,glorot,"(-0.7, 0.7)",30,0.08174943287800118,0.88,88
[6],0.03,0.002,0.002,0.1,0.30000000000000004,tanh,adam,0.02,32,range,"(-0.7, 0.7)",20,0.0552335439592243,0.88,89
[5],0.15,0.01,0.008,0.2,0.7000000000000001,tanh,sgd,0.01,8,xavier,"(-0.7, 0.7)",20,0.04432993503165919,1.0,90
[5],0.03,0.006,0.002,0.15000000000000002,0.1,sigmoid,sgd,0.03,8,gaussian,"(-0.5, 0.5)",30,0.13165967495180264,0.68,91
[3],0.03,0.008,0.008,0.05,0.1,tanh,adam,0.01,16,he,"(-0.5, 0.5)",30,0.038192581800385886,1.0,92
[4],0.049999999999999996,0.016,0.002,0.0,0.0,tanh,adam,0.03,64,range,"(-0.5, 0.5)",30,0.09345796846065592,0.8,93
[6],0.049999999999999996,0.016,0.002,0.2,0.7000000000000001,tanh,adam,0.02,64,range,"(-0.1, 0.1)",20,0.07017872586374363,0.92,94
[6],0.08999999999999998,0.01,0.006,0.1,0.2,tanh,sgd,0.0,16,he,"(-0.5, 0.5)",20,0.08249837326143283,0.84,95
[3],0.15,0.014,0.004,0.0,0.6000000000000001,tanh,sgd,0.0,32,xavier,"(-0.5, 0.5)",30,0.07945284846093989,0.76,96
[6],0.12999999999999998,0.006,0.002,0.25,0.6000000000000001,tanh,sgd,0.02,8,glorot,"(-0.7, 0.7)",20,0.07252865438549887,0.8,97
[5],0.08999999999999998,0.016,0.004,0.15000000000000002,0.30000000000000004,sigmoid,sgd,0.01,32,gaussian,"(-0.7, 0.7)",20,0.15380973062530134,0.64,98
[6],0.08999999999999998,0.018000000000000002,0.006,0.05,0.5,sigmoid,sgd,0.0,8,xavier,"(-0.1, 0.1)",20,0.09190653334181857,0.8,99
[5],0.049999999999999996,0.014,0.0,0.05,0.1,sigmoid,sgd,0.03,16,he,"(-0.5, 0.5)",20,0.12633610111105814,0.68,100
[6],0.10999999999999997,0.014,0.0,0.1,0.1,sigmoid,sgd,0.02,64,gaussian,"(-0.7, 0.7)",20,0.1540585175652087,0.4583333333333333,1
[4],0.06999999999999999,0.008,0.006,0.0,0.1,sigmoid,adam,0.03,16,gaussian,"(-0.1, 0.1)",20,0.10333246666059337,0.7083333333333334,2
[3],0.16999999999999998,0.006,0.006,0.15000000000000002,0.4,tanh,sgd,0.0,8,he,"(-0.5, 0.5)",30,0.057805220687071626,0.9166666666666666,3
[5],0.06999999999999999,0.01,0.0,0.25,0.30000000000000004,sigmoid,sgd,0.03,32,gaussian,"(-0.1, 0.1)",20,0.1257833147387747,0.4583333333333333,4
[3],0.12999999999999998,0.006,0.0,0.0,0.7000000000000001,sigmoid,adam,0.0,16,xavier,"(-0.5, 0.5)",20,0.07479901491967263,0.9583333333333334,5
[5],0.01,0.0,0.004,0.25,0.2,sigmoid,sgd,0.03,16,he,"(-0.7, 0.7)",30,0.12853626955041034,0.5,6
[5],0.15,0.006,0.0,0.25,0.6000000000000001,tanh,sgd,0.02,8,glorot,"(-0.7, 0.7)",20,0.09366707598886154,0.7083333333333334,7
[5],0.16999999999999998,0.014,0.002,0.2,0.2,tanh,adam,0.03,32,range,"(-0.7, 0.7)",20,0.06854736982670993,1.0,8
[3],0.16999999999999998,0.004,0.006,0.1,0.4,tanh,adam,0.0,64,xavier,"(-0.1, 0.1)",30,0.09640116087601955,0.7083333333333334,9
[5],0.18999999999999997,0.006,0.004,0.25,0.1,tanh,sgd,0.04,64,range,"(-0.1, 0.1)",30,0.11173793787669284,0.6666666666666666,10
[5],0.10999999999999997,0.012,0.004,0.0,0.1,sigmoid,sgd,0.01,16,gaussian,"(-0.1, 0.1)",20,0.12594039799428608,0.5416666666666666,11
[6],0.06999999999999999,0.002,0.0,0.2,0.6000000000000001,tanh,adam,0.0,32,xavier,"(-0.7, 0.7)",30,0.021272313958408326,1.0,12
[3],0.01,0.006,0.006,0.0,0.7000000000000001,sigmoid,adam,0.04,64,he,"(-0.7, 0.7)",20,0.11334165678998372,0.7083333333333334,13
[5],0.16999999999999998,0.0,0.0,0.1,0.1,sigmoid,sgd,0.0,16,range,"(-0.5, 0.5)",20,0.09392250448538984,0.7083333333333334,14
[4],0.16999999999999998,0.006,0.008,0.25,0.2,tanh,sgd,0.04,32,glorot,"(-0.7, 0.7)",30,0.10060694386438006,0.7083333333333334,15
[6],0.03,0.004,0.002,0.2,0.6000000000000001,tanh,sgd,0.04,64,he,"(-0.5, 0.5)",30,0.11007475571579087,0.7083333333333334,16
[5],0.10999999999999997,0.012,0.006,0.25,0.5,sigmoid,sgd,0.03,32,he,"(-0.5, 0.5)",20,0.12811429761320636,0.5416666666666666,17
[6],0.01,0.0,0.004,0.2,0.0,sigmoid,adam,0.0,32,xavier,"(-0.1, 0.1)",20,0.0970294010628033,0.6666666666666666,18
[3],0.08999999999999998,0.016,0.008,0.2,0.2,sigmoid,sgd,0.03,32,xavier,"(-0.1, 0.1)",20,0.1284399758057913,0.4166666666666667,19
[5],0.18999999999999997,0.006,0.002,0.1,0.4,sigmoid,adam,0.04,16,gaussian,"(-0.7, 0.7)",20,0.07806126665745965,1.0,20
[6],0.049999999999999996,0.014,0.008,0.0,0.4,sigmoid,adam,0.0,8,he,"(-0.5, 0.5)",20,0.10973023693875336,0.7083333333333334,21
[6],0.03,0.006,0.008,0.0,0.6000000000000001,sigmoid,adam,0.04,8,he,"(-0.7, 0.7)",30,0.1003043564891746,0.7083333333333334,22
[4],0.10999999999999997,0.016,0.002,0.05,0.0,tanh,adam,0.04,8,xavier,"(-0.5, 0.5)",20,0.05436314641561118,1.0,23
[6],0.049999999999999996,0.004,0.004,0.0,0.7000000000000001,sigmoid,adam,0.02,8,glorot,"(-0.7, 0.7)",20,0.09922560254240888,0.7083333333333334,24
[4],0.049999999999999996,0.014,0.008,0.05,0.7000000000000001,tanh,sgd,0.04,16,xavier,"(-0.1, 0.1)",20,0.09650998895251645,0.7083333333333334,25
[6],0.10999999999999997,0.018000000000000002,0.0,0.0,0.6000000000000001,tanh,adam,0.02,16,he,"(-0.5, 0.5)",30,0.06491372257287954,0.9583333333333334,26
[3],0.08999999999999998,0.004,0.004,0.2,0.7000000000000001,sigmoid,adam,0.0,16,xavier,"(-0.7, 0.7)",20,0.10012085035751246,0.75,27
[4],0.03,0.002,0.0,0.05,0.2,tanh,sgd,0.02,8,he,"(-0.5, 0.5)",20,0.09171112237795802,0.7083333333333334,28
[3],0.10999999999999997,0.006,0.008,0.05,0.30000000000000004,tanh,adam,0.04,16,gaussian,"(-0.5, 0.5)",30,0.05126548890149341,0.9166666666666666,29
[3],0.08999999999999998,0.004,0.0,0.1,0.30000000000000004,tanh,sgd,0.03,8,gaussian,"(-0.5, 0.5)",30,0.11735018663500704,0.5416666666666666,30
[5],0.10999999999999997,0.002,0.0,0.1,0.6000000000000001,sigmoid,adam,0.04,8,he,"(-0.5, 0.5)",30,0.040417093382516076,1.0,31
[3],0.049999999999999996,0.006,0.008,0.15000000000000002,0.8,sigmoid,sgd,0.01,32,he,"(-0.5, 0.5)",20,0.12142602075061885,0.75,32
[4],0.01,0.01,0.004,0.1,0.4,sigmoid,adam,0.0,32,glorot,"(-0.1, 0.1)",30,0.10029172945653486,0.7083333333333334,33
[5],0.06999999999999999,0.004,0.004,0.15000000000000002,0.2,sigmoid,adam,0.04,16,glorot,"(-0.1, 0.1)",30,0.10082678288936896,0.8333333333333334,34
[4],0.12999999999999998,0.008,0.008,0.1,0.7000000000000001,sigmoid,sgd,0.01,16,xavier,"(-0.5, 0.5)",30,0.10568624301043536,0.7083333333333334,35
[4],0.12999999999999998,0.004,0.008,0.05,0.5,sigmoid,sgd,0.01,32,xavier,"(-0.7, 0.7)",20,0.10156215440874393,0.75,36
[5],0.12999999999999998,0.012,0.004,0.15000000000000002,0.4,sigmoid,sgd,0.0,16,xavier,"(-0.1, 0.1)",30,0.1097996495495236,0.6666666666666666,37
[5],0.18999999999999997,0.018000000000000002,0.008,0.05,0.30000000000000004,sigmoid,sgd,0.02,8,glorot,"(-0.1, 0.1)",30,0.11983683218042822,0.7083333333333334,38
[6],0.10999999999999997,0.004,0.006,0.15000000000000002,0.7000000000000001,sigmoid,sgd,0.01,16,gaussian,"(-0.5, 0.5)",20,0.100951877014309,0.7083333333333334,39
[5],0.12999999999999998,0.006,0.002,0.05,0.1,sigmoid,adam,0.04,64,he,"(-0.5, 0.5)",20,0.1000120345398742,0.7083333333333334,40
[6],0.12999999999999998,0.0,0.008,0.25,0.6000000000000001,tanh,adam,0.04,8,range,"(-0.1, 0.1)",20,0.03819955887021957,0.9583333333333334,41
[6],0.01,0.006,0.008,0.2,0.6000000000000001,sigmoid,adam,0.04,8,xavier,"(-0.5, 0.5)",20,0.10302028210356486,0.7083333333333334,42
[6],0.08999999999999998,0.008,0.006,0.05,0.6000000000000001,tanh,sgd,0.04,16,glorot,"(-0.7, 0.7)",20,0.09327220163637272,0.6666666666666666,43
[3],0.16999999999999998,0.002,0.002,0.2,0.8,sigmoid,adam,0.03,32,glorot,"(-0.1, 0.1)",20,0.09159779929867132,0.75,44
[6],0.18999999999999997,0.006,0.006,0.0,0.4,tanh,sgd,0.0,8,gaussian,"(-0.7, 0.7)",20,0.09274107998157603,0.875,45
[5],0.03,0.016,0.006,0.25,0.8,sigmoid,adam,0.04,64,gaussian,"(-0.1, 0.1)",20,0.1093714966907978,0.7083333333333334,46
[4],0.049999999999999996,0.004,0.002,0.25,0.0,tanh,adam,0.02,64,he,"(-0.7, 0.7)",20,0.0527886238531826,0.8333333333333334,47
[3],0.049999999999999996,0.006,0.0,0.2,0.4,sigmoid,adam,0.03,64,range,"(-0.1, 0.1)",30,0.12197752026262726,0.7083333333333334,48
[6],0.06999999999999999,0.006,0.008,0.25,0.7000000000000001,tanh,adam,0.03,8,range,"(-0.7, 0.7)",20,0.04619982541659151,1.0,49
[4],0.16999999999999998,0.008,0.008,0.25,0.8,sigmoid,sgd,0.01,16,gaussian,"(-0.7, 0.7)",20,0.1146130853361747,0.7083333333333334,50
[3],0.049999999999999996,0.0,0.008,0.2,0.4,tanh,sgd,0.0,8,glorot,"(-0.1, 0.1)",20,0.09094890662554986,0.75,51
[5],0.18999999999999997,0.018000000000000002,0.008,0.2,0.2,tanh,adam,0.0,8,he,"(-0.5, 0.5)",20,0.11970627243194724,0.75,52
[6],0.03,0.012,0.008,0.0,0.4,tanh,sgd,0.0,32,he,"(-0.7, 0.7)",20,0.0998800377390716,0.6666666666666666,53
[4],0.06999999999999999,0.018000000000000002,0.0,0.0,0.8,sigmoid,adam,0.04,32,glorot,"(-0.7, 0.7)",20,0.1031536709217509,0.6666666666666666,54
[5],0.16999999999999998,0.018000000000000002,0.008,0.1,0.2,tanh,adam,0.03,16,range,"(-0.1, 0.1)",30,0.11156632916509618,1.0,55
[5],0.06999999999999999,0.0,0.0,0.0,0.7000000000000001,sigmoid,sgd,0.04,64,glorot,"(-0.1, 0.1)",20,0.12458904988550189,0.5416666666666666,56
[5],0.16999999999999998,0.006,0.0,0.25,0.30000000000000004,tanh,adam,0.0,32,he,"(-0.7, 0.7)",30,0.07649347694888449,0.9583333333333334,57
[5],0.01,0.002,0.004,0.1,0.6000000000000001,sigmoid,sgd,0.01,32,he,"(-0.7, 0.7)",20,0.1286813583926725,0.5,58
[6],0.01,0.004,0.006,0.05,0.7000000000000001,tanh,adam,0.03,8,range,"(-0.5, 0.5)",30,0.0865720730921392,0.7083333333333334,59
[5],0.16999999999999998,0.016,0.0,0.05,0.5,tanh,sgd,0.01,32,gaussian,"(-0.5, 0.5)",20,0.12612889566298355,0.7083333333333334,60
[4],0.18999999999999997,0.018000000000000002,0.006,0.05,0.1,tanh,adam,0.0,32,glorot,"(-0.1, 0.1)",20,0.11214165308529606,0.7083333333333334,61
[4],0.10999999999999997,0.014,0.004,0.05,0.8,tanh,sgd,0.0,32,gaussian,"(-0.1, 0.1)",20,0.09102955673641282,0.7083333333333334,62
[6],0.16999999999999998,0.0,0.006,0.2,0.2,sigmoid,adam,0.03,32,he,"(-0.1, 0.1)",20,0.05464241612907725,0.9166666666666666,63
[4],0.06999999999999999,0.0,0.006,0.15000000000000002,0.8,sigmoid,sgd,0.02,8,range,"(-0.1, 0.1)",20,0.09332356663815802,0.7083333333333334,64
[6],0.01,0.002,0.008,0.25,0.4,sigmoid,adam,0.01,32,xavier,"(-0.1, 0.1)",20,0.10172688741946152,0.6666666666666666,65
[5],0.16999999999999998,0.01,0.006,0.25,0.1,tanh,sgd,0.01,32,gaussian,"(-0.1, 0.1)",30,0.10013404626117903,0.7083333333333334,66
[3],0.06999999999999999,0.016,0.004,0.2,0.5,tanh,sgd,0.02,16,xavier,"(-0.1, 0.1)",20,0.09305330704112641,0.7083333333333334,67
[5],0.16999999999999998,0.014,0.0,0.05,0.0,tanh,sgd,0.0,64,gaussian,"(-0.1, 0.1)",20,0.10652837720476996,0.75,68
[6],0.049999999999999996,0.018000000000000002,0.008,0.25,0.7000000000000001,tanh,adam,0.02,16,range,"(-0.1, 0.1)",20,0.10615850929807968,0.7083333333333334,69
[4],0.03,0.014,0.0,0.15000000000000002,0.4,tanh,adam,0.01,16,xavier,"(-0.7, 0.7)",20,0.09105902656564573,0.75,70
[5],0.12999999999999998,0.004,0.004,0.1,0.7000000000000001,tanh,sgd,0.0,64,gaussian,"(-0.5, 0.5)",20,0.10044265400513334,0.7083333333333334,71
[6],0.049999999999999996,0.008,0.004,0.2,0.2,sigmoid,adam,0.0,32,range,"(-0.7, 0.7)",20,0.10234897204685527,0.6666666666666666,72
[5],0.16999999999999998,0.014,0.006,0.2,0.6000000000000001,sigmoid,sgd,0.04,16,glorot,"(-0.5, 0.5)",20,0.10553660783017951,0.7083333333333334,73
[5],0.06999999999999999,0.018000000000000002,0.006,0.15000000000000002,0.5,sigmoid,sgd,0.0,64,gaussian,"(-0.7, 0.7)",30,0.16336823174193066,0.5416666666666666,74
[6],0.10999999999999997,0.016,0.0,0.15000000000000002,0.2,tanh,adam,0.0,8,range,"(-0.5, 0.5)",20,0.09039428760887824,1.0,75
[6],0.01,0.002,0.002,0.05,0.0,sigmoid,sgd,0.03,32,glorot,"(-0.7, 0.7)",30,0.12997164314039147,0.5,76
[6],0.06999999999999999,0.006,0.004,0.1,0.4,tanh,adam,0.0,8,range,"(-0.7, 0.7)",20,0.035704738090856517,1.0,77
[4],0.08999999999999998,0.0,0.004,0.2,0.0,sigmoid,adam,0.0,32,gaussian,"(-0.1, 0.1)",20,0.0660449684594869,0.875,78
[6],0.10999999999999997,0.012,0.006,0.15000000000000002,0.6000000000000001,sigmoid,sgd,0.03,16,xavier,"(-0.7, 0.7)",20,0.10135594858585707,0.6666666666666666,79
[5],0.12999999999999998,0.004,0.004,0.25,0.2,sigmoid,sgd,0.0,8,xavier,"(-0.7, 0.7)",20,0.10215518734229263,0.75,80
[6],0.049999999999999996,0.002,0.002,0.25,0.6000000000000001,tanh,adam,0.04,16,glorot,"(-0.7, 0.7)",20,0.044931165187517615,0.875,81
[6],0.12999999999999998,0.01,0.002,0.05,0.6000000000000001,sigmoid,adam,0.01,32,glorot,"(-0.7, 0.7)",30,0.10222312802390145,0.75,82
[5],0.01,0.0,0.008,0.15000000000000002,0.5,sigmoid,adam,0.0,16,range,"(-0.5, 0.5)",20,0.1064006636853833,0.7083333333333334,83
[3],0.16999999999999998,0.018000000000000002,0.0,0.05,0.7000000000000001,sigmoid,adam,0.04,8,he,"(-0.7, 0.7)",20,0.11815536040038828,0.8333333333333334,84
[6],0.15,0.016,0.006,0.2,0.5,tanh,adam,0.02,32,xavier,"(-0.1, 0.1)",30,0.10388191200779825,0.7083333333333334,85
[5],0.18999999999999997,0.008,0.0,0.25,0.7000000000000001,sigmoid,sgd,0.02,8,he,"(-0.5, 0.5)",20,0.09411026599120424,0.75,86
[4],0.16999999999999998,0.002,0.004,0.1,0.2,tanh,adam,0.02,8,gaussian,"(-0.7, 0.7)",20,0.054400961035520036,0.9166666666666666,87
[4],0.15,0.01,0.002,0.1,0.30000000000000004,tanh,sgd,0.04,8,he,"(-0.1, 0.1)",20,0.09412561641020746,0.7083333333333334,88
[4],0.15,0.012,0.006,0.05,0.7000000000000001,sigmoid,sgd,0.04,32,gaussian,"(-0.7, 0.7)",20,0.14632536758771655,0.4583333333333333,89
[3],0.01,0.004,0.006,0.15000000000000002,0.7000000000000001,tanh,adam,0.04,16,glorot,"(-0.7, 0.7)",30,0.09704565301410176,0.7083333333333334,90
[6],0.15,0.008,0.002,0.2,0.6000000000000001,sigmoid,adam,0.03,64,he,"(-0.7, 0.7)",30,0.10536079733674472,0.7083333333333334,91
[3],0.03,0.016,0.004,0.15000000000000002,0.4,tanh,adam,0.02,8,he,"(-0.7, 0.7)",30,0.09933423189907048,0.75,92
[6],0.15,0.006,0.008,0.05,0.8,tanh,sgd,0.02,8,gaussian,"(-0.1, 0.1)",20,0.06724066909151268,0.9166666666666666,93
[6],0.03,0.016,0.0,0.25,0.7000000000000001,tanh,sgd,0.02,32,xavier,"(-0.1, 0.1)",20,0.09286746542746518,0.7083333333333334,94
[3],0.01,0.018000000000000002,0.002,0.2,0.1,sigmoid,sgd,0.04,16,glorot,"(-0.7, 0.7)",30,0.1302678404997791,0.5416666666666666,95
[4],0.03,0.004,0.004,0.1,0.7000000000000001,sigmoid,adam,0.02,64,he,"(-0.5, 0.5)",20,0.09687646672922334,0.7083333333333334,96
[3],0.08999999999999998,0.0,0.006,0.15000000000000002,0.5,sigmoid,adam,0.02,16,glorot,"(-0.1, 0.1)",20,0.09079280295472793,0.75,97
[4],0.18999999999999997,0.012,0.002,0.25,0.7000000000000001,sigmoid,sgd,0.04,64,xavier,"(-0.7, 0.7)",30,0.110973751015233,0.75,98
[3],0.15,0.008,0.0,0.0,0.1,sigmoid,adam,0.03,8,glorot,"(-0.1, 0.1)",30,0.07148052462479475,0.9166666666666666,99
[3],0.01,0.012,0.004,0.05,0.5,tanh,sgd,0.04,64,glorot,"(-0.5, 0.5)",20,0.1289632721694768,0.5,100
[4],0.12999999999999998,0.01,0.004,0.05,0.30000000000000004,tanh,sgd,0.0,64,gaussian,"(-0.5, 0.5)",30,0.13754212230871699,0.44,3
[5],0.01,0.014,0.008,0.0,0.6000000000000001,sigmoid,adam,0.04,32,range,"(-0.1, 0.1)",35,0.12507381709220206,0.6,4
[3],0.01,0.006,0.004,0.0,0.30000000000000004,sigmoid,adam,0.02,64,he,"(-0.1, 0.1)",30,0.11392899906421664,0.68,5
[5],0.06999999999999999,0.008,0.0,0.2,0.2,sigmoid,sgd,0.03,64,he,"(-0.7, 0.7)",35,0.1288127454040585,0.4,6
[4],0.10999999999999997,0.0,0.002,0.0,0.5,tanh,adam,0.0,16,range,"(-0.7, 0.7)",30,0.030857467519505338,0.92,7
[4],0.15,0.012,0.006,0.05,0.4,sigmoid,sgd,0.04,32,range,"(-0.5, 0.5)",35,0.11946817372229679,0.68,8
[6],0.10999999999999997,0.006,0.002,0.2,0.7000000000000001,sigmoid,sgd,0.0,16,xavier,"(-0.7, 0.7)",30,0.0830262200975299,0.84,9
[3],0.12999999999999998,0.012,0.008,0.15000000000000002,0.8,tanh,sgd,0.0,32,he,"(-0.1, 0.1)",30,0.08442880118054126,0.84,10
[3],0.15,0.002,0.008,0.05,0.2,tanh,sgd,0.02,64,xavier,"(-0.7, 0.7)",35,0.10492955798036166,0.72,13
[5],0.15,0.006,0.008,0.05,0.7000000000000001,sigmoid,adam,0.03,16,gaussian,"(-0.1, 0.1)",35,0.10251109810460318,0.92,16
[3],0.10999999999999997,0.0,0.0,0.2,0.7000000000000001,sigmoid,sgd,0.04,8,xavier,"(-0.1, 0.1)",35,0.08487160626912489,0.84,21
[3],0.06999999999999999,0.012,0.0,0.2,0.30000000000000004,sigmoid,sgd,0.03,32,he,"(-0.1, 0.1)",35,0.12604572397260508,0.52,22
[5],0.06999999999999999,0.008,0.006,0.05,0.4,tanh,adam,0.0,8,glorot,"(-0.7, 0.7)",35,0.05304977110484177,1.0,23
[4],0.10999999999999997,0.012,0.002,0.1,0.2,sigmoid,adam,0.0,64,xavier,"(-0.1, 0.1)",30,0.10237054142928192,0.8,30
[5],0.08999999999999998,0.006,0.002,0.0,0.30000000000000004,tanh,adam,0.02,8,he,"(-0.5, 0.5)",35,0.025661966884980045,1.0,31
[6],0.16999999999999998,0.01,0.0,0.0,0.4,sigmoid,adam,0.0,8,range,"(-0.5, 0.5)",30,0.1415976113140974,0.96,32
[5],0.12999999999999998,0.018000000000000002,0.008,0.0,0.6000000000000001,sigmoid,adam,0.0,64,gaussian,"(-0.7, 0.7)",35,0.13065616191388724,0.76,33
[4],0.10999999999999997,0.012,0.0,0.25,0.5,tanh,sgd,0.02,32,glorot,"(-0.5, 0.5)",30,0.07091075110671836,0.84,34
[6],0.18999999999999997,0.002,0.006,0.15000000000000002,0.30000000000000004,tanh,adam,0.03,16,xavier,"(-0.7, 0.7)",35,0.032743230767755586,1.0,38
[5],0.16999999999999998,0.014,0.002,0.1,0.7000000000000001,sigmoid,adam,0.01,32,he,"(-0.5, 0.5)",35,0.11019417090478226,0.72,41
[3],0.049999999999999996,0.004,0.002,0.15000000000000002,0.2,sigmoid,sgd,0.03,64,he,"(-0.7, 0.7)",30,0.12554193818710924,0.64,42
[6],0.01,0.006,0.006,0.15000000000000002,0.0,tanh,adam,0.0,32,he,"(-0.5, 0.5)",30,0.07040416206730628,0.84,43
[3],0.12999999999999998,0.018000000000000002,0.008,0.25,0.0,sigmoid,adam,0.01,64,xavier,"(-0.1, 0.1)",30,0.11738538313137425,0.76,45
[3],0.08999999999999998,0.018000000000000002,0.006,0.15000000000000002,0.30000000000000004,sigmoid,sgd,0.0,32,range,"(-0.1, 0.1)",35,0.12425768890077232,0.6,49
[3],0.10999999999999997,0.016,0.006,0.25,0.5,sigmoid,adam,0.0,64,glorot,"(-0.1, 0.1)",30,0.11192354311072167,0.8,50
[5],0.15,0.004,0.006,0.05,0.8,tanh,adam,0.03,64,range,"(-0.5, 0.5)",30,0.08362835475119013,0.84,51
[4],0.03,0.008,0.006,0.05,0.7000000000000001,tanh,adam,0.0,64,he,"(-0.1, 0.1)",30,0.038296740198628776,1.0,52
